member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian
r4i1p1f1,23,factual,2005-07-16 12:00:00,-12.622496,27.676056,0.910298144633255,0.9996654759359341,0.9954029180677689,0.9999781166172567
r4i1p1f1,24,factual,2005-08-16 12:00:00,-19.804771,294.05942,0.5421540798239861,0.9991156491629788,0.966856943866106,0.9677680410832251
r4i1p1f1,25,factual,2005-08-16 12:00:00,-0.23981723,26.621622,0.6200997183136627,0.9998325100504358,0.9990370173292087,0.9998632295712385
r4i1p1f1,26,factual,2005-11-16 00:00:00,13.681398,16.163794,0.7118866495283409,0.9901789335430599,0.9257255786192946,0.9873063900337368
r4i1p1f1,27,factual,2005-11-16 00:00:00,58.668617,129.85849,0.9845130981736419,0.9830610067787563,0.9876947165393154,0.99991093955243
r4i1p1f1,28,factual,2006-01-16 12:00:00,23.64877,352.53906,0.7259459572248848,0.9942443869052008,0.9952148113260351,0.9999593298536097
r4i1p1f1,29,factual,2006-01-16 12:00:00,26.98848,53.045456,0.8635159780418088,0.9819159410333604,0.9112052906434369,0.9788987622701465
r4i1p1f1,30,factual,2006-01-16 12:00:00,28.501522,9.201031,0.9450725160739514,0.9937614111218749,0.9504304520279391,0.9996717864350657
r4i1p1f1,31,factual,2006-01-16 12:00:00,76.540344,307.30304,0.9768609777761815,0.9926173967609725,0.9990565586869559,0.9999920838330361
r4i1p1f1,32,factual,2006-01-16 12:00:00,67.63813,118.46154,0.9046929011591606,0.9843004678726435,0.9408724283852705,0.9998763451820769
r4i1p1f1,33,factual,2006-02-15 00:00:00,12.075882,14.948979,0.7729002728742841,0.9999332370010448,0.9810912264961321,0.9999360785119313
r4i1p1f1,34,factual,2006-02-15 00:00:00,5.0704226,293.25583,0.6825660484250002,0.9999977010196234,0.984816698211207,0.9973289439711577
r4i1p1f1,35,factual,2006-02-15 00:00:00,16.968124,353.33334,0.8652366442071109,0.9998341550632532,0.9999090518916568,0.9999926248470694
r4i1p1f1,36,factual,2006-03-16 12:00:00,18.841228,5.909091,0.7109697663107188,0.9750616171400919,0.8438041379265278,0.9615798101792288
r4i1p1f1,37,factual,2006-03-16 12:00:00,16.324286,353.10974,0.5654143219977185,0.9973744347798075,0.9970218560327859,0.9992613056077281
r4i1p1f1,38,factual,2006-04-16 00:00:00,-74.088196,282.6316,0.7931706702446455,0.5935604916338506,0.8145131196785238,0.9905428225258569
r4i1p1f1,39,factual,2006-04-16 00:00:00,50.45394,259.96814,0.9614740861189051,0.9634724181609244,0.9980736246778985,0.9999736294971922
r4i1p1f1,40,factual,2006-05-16 12:00:00,-24.693932,19.903847,0.8193897338288936,0.9990829708996724,0.9987477059704345,0.9996650247076094
r4i1p1f1,41,factual,2006-07-16 12:00:00,-26.011267,21.9,0.9647228723312954,0.9982667659775697,0.9972572626406274,0.9992168978145356
r4i1p1f1,42,factual,2006-07-16 12:00:00,-14.899242,308.57693,0.6184851967823545,0.9999080373610193,0.9215031524974309,0.9619460669046516
r4i1p1f1,43,factual,2006-07-16 12:00:00,24.902834,20.189873,0.7565389699527277,0.9599301404808276,0.5551028091275724,0.9176707732421773
r4i1p1f1,44,factual,2006-08-16 12:00:00,-4.521127,291.25,0.617274070711101,0.9999996644412976,0.9921489575303578,0.990931335403396
r4i1p1f1,45,factual,2006-09-16 00:00:00,-13.436621,301.65,0.7071757522967859,0.9999990122172946,0.9629286497810661,0.9687329195225383
r4i1p1f1,46,factual,2006-10-16 12:00:00,-13.882818,307.16,0.7097477603764142,0.9999996759855522,0.9765013500173675,0.9929123968809691
r4i1p1f1,47,factual,2006-11-16 00:00:00,15.388143,10.813953,0.8363562798534082,0.9692191644396959,0.825186795160221,0.9365348237765201
r4i1p1f1,48,factual,2006-11-16 00:00:00,72.1671,316.32574,0.9816020165617414,0.9746706455999379,0.9979015964004208,0.9990765592445706
r4i1p1f1,49,factual,2006-11-16 00:00:00,69.77248,100.9188,0.9062239921650933,0.9878819622035527,0.969588893089653,0.9999953481990932
r4i1p1f1,50,factual,2006-11-16 00:00:00,68.510124,160.07812,0.9900373313526378,0.9909439023762722,0.9833833330326924,0.9999999842898301
r4i1p1f1,51,factual,2006-12-16 12:00:00,-19.066902,129.53125,0.8098876536863467,0.9428385369991668,0.6770698173854917,0.9930655364888454
r4i1p1f1,52,factual,2006-12-16 12:00:00,63.902237,201.32353,0.9409194341120871,0.8189777124130996,0.7606040276977143,0.9967435664541836
r4i1p1f1,53,factual,2006-12-16 12:00:00,70.185326,146.05263,0.7436058492078462,0.9791055266432749,0.9839396654079228,0.9999975273688559
r4i1p1f1,54,factual,2006-12-16 12:00:00,79.28297,331.93182,0.8892842086602255,0.994803498522646,0.9721773361944988,0.9999997292592735
r4i1p1f1,55,factual,2007-01-16 12:00:00,-21.251036,140.22058,0.8092535993240219,0.9714303102239288,0.877900580470982,0.9972669993994339
r4i1p1f1,56,factual,2007-01-16 12:00:00,71.5095,319.8913,0.9361938575142893,0.9192496430867452,0.972481623790931,0.9888927192619563
r4i1p1f1,57,factual,2007-02-15 00:00:00,-23.018564,123.40909,0.5885072459754015,0.9805136466425648,0.9367120714656209,0.9989011815350775
r4i1p1f1,58,factual,2007-02-15 00:00:00,21.888252,23.498169,0.8618230220741339,0.9979373795408258,0.9315471717142092,0.9925655343894765
r4i1p1f1,59,factual,2007-02-15 00:00:00,39.808853,243.9881,0.8011788970771626,0.8955861480704241,0.9932462173723734,0.9993651847906567
r4i1p1f1,60,factual,2007-04-16 00:00:00,-26.274008,141.59091,0.9216354495894982,0.9738881394601979,0.9360182854344332,0.9993076099154325
r4i1p1f1,61,factual,2007-04-16 00:00:00,27.785341,26.551723,0.9763935810148621,0.9790157209850596,0.6978964557534126,0.9537955353568804
r4i1p1f1,62,factual,2007-05-16 12:00:00,-84.159966,287.8125,0.8413754068565097,0.7395639001244392,0.9698288048457506,0.9974004365925685
r4i1p1f1,63,factual,2007-05-16 12:00:00,-9.406001,296.7029,0.6031923661552097,0.9999999304604728,0.9968160724130354,0.9884883642321184
r4i1p1f1,64,factual,2007-06-16 00:00:00,-86.36678,163.47505,0.9111645667743309,0.7395763160700726,0.8936479543546487,0.9839882024619643
r4i1p1f1,65,factual,2007-06-16 00:00:00,-15.549295,312.58334,0.7177068616242659,0.9990820727581721,0.9837228162361701,0.9941936236534237
r4i1p1f1,66,factual,2007-09-16 00:00:00,-70.505554,120.86842,0.9829261705021883,0.5138736005953636,0.8419428933763216,0.9478818239538224
r4i1p1f1,67,factual,2007-09-16 00:00:00,-10.740076,24.40909,0.6802255800481793,0.9999352053570789,0.9953455477639441,0.9999284683625383
r4i1p1f1,68,factual,2007-11-16 00:00:00,68.91101,95.656425,0.9902506557019877,0.9544441144399033,0.9862936387410762,0.9999627732704688
r4i1p1f1,69,factual,2007-12-16 12:00:00,62.67254,85.3625,0.9999670948174,0.9929145525383333,0.9994400750224208,0.999996244101783
r4i1p1f1,70,factual,2007-12-16 12:00:00,59.12545,246.27907,0.9923011365628767,0.9495531326606238,0.9568222222300533,0.9993826148148952
r4i1p1f1,71,factual,2008-01-16 12:00:00,58.141273,91.81586,0.9855554459225427,0.9699455464325283,0.9755320077016776,0.9970465067097033
r4i1p1f1,72,factual,2008-01-16 12:00:00,57.44145,25.207182,0.9904214415318902,0.9455240529353396,0.9997339985789927,0.999985065387269
r4i1p1f1,73,factual,2008-02-15 12:00:00,41.448692,62.77778,0.9460446621605981,0.9411048223863171,0.9260870850164407,0.9416664673835834
r4i1p1f1,74,factual,2008-02-15 12:00:00,45.954933,93.566666,0.8019096787282773,0.8992418795968632,0.8532668068816436,0.757115368245214
r4i1p1f1,75,factual,2008-03-16 12:00:00,46.193142,95.53525,0.9235831251336728,0.9828319902656616,0.9976653740037613,0.9873021680020899
r4i1p1f1,76,factual,2008-04-16 00:00:00,50.49058,51.376404,0.9663071013062001,0.8587967043434186,0.9728792796823231,0.9939268735928475
r4i1p1f1,77,factual,2008-06-16 00:00:00,-16.42817,24.2,0.6465200082556204,0.9996620154790585,0.9817000674776047,0.9994938663740175
r4i1p1f1,78,factual,2008-08-16 12:00:00,-73.014084,124.875,0.9088824962407004,0.5366512734653138,0.8140980540463811,0.8846045256501003
r4i1p1f1,79,factual,2008-08-16 12:00:00,27.042253,74.791664,0.9578904321322181,0.9508413282998409,0.9162703560782977,0.9042034951732403
r4i1p1f1,80,factual,2008-09-16 00:00:00,-71.28416,139.81093,0.9782144857455868,0.7568331504493637,0.9386367447329731,0.9948642873760868
r4i1p1f1,81,factual,2008-09-16 00:00:00,-10.140846,293.97058,0.5372960911998332,0.9999911312610031,0.9953468615849795,0.9950358153208704
r4i1p1f1,82,factual,2008-10-16 12:00:00,-28.961567,131.27118,0.8055985156357399,0.9670167892271385,0.9560503966039133,0.9992296302741983
r4i1p1f1,83,factual,2008-10-16 12:00:00,-2.6873238,293.45,0.7220660068746176,0.9999999756736773,0.9974383424188606,0.9966940064739632
r4i1p1f1,84,factual,2008-10-16 12:00:00,40.00687,35.853657,0.9353693474368029,0.9551349569875269,0.9145837980410172,0.9950533814306652
r4i1p1f1,85,factual,2008-11-16 00:00:00,40.673283,96.47399,0.8108524280187918,0.947665042283172,0.9672090817877753,0.9134896581520682
r4i1p1f1,86,factual,2008-12-16 12:00:00,31.778875,265.65,0.8180947033422573,0.9481363932380629,0.9614934350098212,0.9763718878296305
r4i1p1f1,87,factual,2008-12-16 12:00:00,65.42795,172.0673,0.939328702502466,0.9869211239141316,0.987702048603869,0.9999983825561403
r4i1p1f1,88,factual,2008-12-16 12:00:00,78.022766,302.14743,0.9692626249158172,0.9841421342646821,0.9791719152561109,0.9992327731531713
r4i1p1f1,89,factual,2009-01-16 12:00:00,18.725992,351.25,0.7499597691668425,0.9931873590755338,0.9917325346045043,0.997384498258911
r4i1p1f1,90,factual,2009-01-16 12:00:00,40.301018,97.96841,0.9638391146936858,0.9951760819780937,0.9998100279830912,0.997182800040204
r4i1p1f1,91,factual,2009-01-16 12:00:00,65.320496,172.65306,0.9915430491253377,0.9842323850387688,0.9856231291767137,0.9999978502593232
r4i1p1f1,92,factual,2009-02-15 00:00:00,14.0375595,15.208333,0.8500885018671128,0.9953860564595588,0.9532275580597573,0.9935716802421893
r4i1p1f1,93,factual,2009-02-15 00:00:00,49.297977,29.296875,0.9972291976098,0.8734048227047815,0.9549021136998175,0.9844592482486034
r4i1p1f1,94,factual,2009-03-16 12:00:00,-87.59059,120.92876,0.9417796800279757,0.6128408454148514,0.7738976455763801,0.9090868580750009
r4i1p1f1,95,factual,2009-03-16 12:00:00,13.586133,6.282051,0.7172019878386263,0.9873986491036288,0.9292782050644983,0.9871765388247514
r4i1p1f1,96,factual,2009-03-16 12:00:00,15.796316,352.2436,0.7476117558532408,0.996123029257791,0.9976235329864727,0.9994244729170297
r4i1p1f1,97,factual,2009-03-16 12:00:00,44.610546,62.43976,0.9832342228773633,0.9590180881009938,0.9749134423471341,0.9924733616991236
r4i1p1f1,98,factual,2009-04-16 00:00:00,52.01272,58.30645,0.8821830324858515,0.802195338054398,0.9573645987378967,0.9809426147824142
r4i1p1f1,99,factual,2009-05-16 12:00:00,-86.073326,198.55344,0.9938122719374864,0.7245286210506037,0.9921191019556754,0.9965306864771777
r4i1p1f1,100,factual,2009-05-16 12:00:00,19.718311,99.21296,0.8185243950116875,0.9961692134639201,0.38078400774815124,0.9996006069522911
r4i1p1f1,101,factual,2009-05-16 12:00:00,37.027424,35.723682,0.9895882049057461,0.9711125243166524,0.9085837462451473,0.999684229300587
r4i1p1f1,102,factual,2009-06-16 00:00:00,-18.80036,295.72675,0.895983725965096,0.9991745688888923,0.9938576240878422,0.9933284950555065
r4i1p1f1,103,factual,2009-07-16 12:00:00,-4.859155,27.916666,0.6932963998923183,0.9999997138807908,0.9999980870555233,0.9999999988146573
r4i1p1f1,104,factual,2009-07-16 12:00:00,23.64877,82.1875,0.7931986130299471,0.9434098203459205,0.9531968351747305,0.9536279416743286
r4i1p1f1,105,factual,2009-09-16 00:00:00,-77.224525,141.86275,0.9001733605378275,0.7909513155058288,0.8938570529806141,0.9889501853016723
r4i1p1f1,106,factual,2009-10-16 12:00:00,-18.919489,29.402985,0.9174649924728664,0.9998367075433745,0.9976216878945007,0.999995210621415
r4i1p1f1,107,factual,2009-11-16 00:00:00,-22.352705,299.3662,0.7954465938362811,0.9632534537079843,0.9161419657005051,0.8680141227532598
r4i1p1f1,108,factual,2009-11-16 00:00:00,-23.87708,23.681818,0.8804318329705216,0.9988802859777313,0.9946173386338991,0.999980058546239
r4i1p1f1,109,factual,2009-12-16 12:00:00,-22.1831,125.0,0.9254258788202154,0.9490466791143052,0.8511524160384504,0.9946723804185235
r4i1p1f1,110,factual,2010-01-16 12:00:00,64.23835,221.88461,0.9974374645545514,0.9228554741257925,0.8360087783350563,0.9913525002432684
r4i1p1f1,111,factual,2010-02-15 00:00:00,0.63380283,291.07956,0.6104752528217616,0.9999861825720903,0.9674995390772766,0.9828109885547133
r4i1p1f1,112,factual,2010-02-15 00:00:00,31.155046,83.85246,0.9689104772234444,0.9899011549321858,0.9811038762877548,0.9679970872981241
r4i1p1f1,113,factual,2010-02-15 00:00:00,65.01185,218.31683,0.9959943441017142,0.9554075135553325,0.8963903977681213,0.994698376405938
r4i1p1f1,114,factual,2010-03-16 12:00:00,1.4524647,293.1771,0.8276910485371296,0.9999552984583476,0.9556761874607838,0.9667287354592042
r4i1p1f1,115,factual,2010-03-16 12:00:00,22.850704,352.16666,0.8762557949813025,0.9913744339230686,0.9918175778082208,0.9997013659342758
r4i1p1f1,116,factual,2010-03-16 12:00:00,29.307043,4.15,0.8319929136189036,0.9904121572514665,0.9302494395653488,0.9957730607669879
r4i1p1f1,117,factual,2010-03-16 12:00:00,32.78489,58.295456,0.9987745575233484,0.9572690912613654,0.8124682334211768,0.9322157874118091
r4i1p1f1,118,factual,2010-05-16 12:00:00,-18.353872,21.71875,0.7739281334635602,0.9980654797737795,0.9895750990644366,0.9997887097524857
r4i1p1f1,119,factual,2010-05-16 12:00:00,58.25475,31.73913,0.9226308911373373,0.8950970430304785,0.9983879299776045,0.9997001385843852
r4i1p1f1,120,factual,2010-06-16 00:00:00,-11.498994,26.636906,0.7970416912339553,0.9998791021132102,0.9983571056737622,0.9999809436423034
r4i1p1f1,121,factual,2010-09-16 00:00:00,-79.383804,216.1875,0.9261300009645329,0.24593470784921867,0.380502110061236,0.8050635179697502
r4i1p1f1,122,factual,2010-09-16 00:00:00,-76.06642,143.65079,0.9736027131432471,0.7844763833321207,0.9264166477860669,0.9923117942168159
r4i1p1f1,123,factual,2010-09-16 00:00:00,-72.86812,107.42424,0.9205359780907563,0.6064292496498813,0.9387858434981632,0.9528746182957374
r4i1p1f1,124,factual,2010-09-16 00:00:00,-27.964931,298.67346,0.9491962225721609,0.8891854275002263,0.9213213230983649,0.8381528369555434
r4i1p1f1,125,factual,2010-09-16 00:00:00,-11.855842,34.92647,0.8422464082863229,0.9997037962478617,0.9749359450264078,0.9993051909426572
r4i1p1f1,126,factual,2010-12-16 12:00:00,35.31057,268.8849,0.961686227209172,0.9768990255911607,0.9930642382853169,0.9973898034672751
r4i1p1f1,127,factual,2010-12-16 12:00:00,64.703606,164.0934,0.9911081468484602,0.991456750422797,0.9822250762630311,0.9999977513837781
r4i1p1f1,128,factual,2011-01-16 12:00:00,31.199455,264.4355,0.9727126363544427,0.8402748696321709,0.7834868543195754,0.8987905674382852
r4i1p1f1,129,factual,2011-01-16 12:00:00,68.57567,275.2465,0.99784937126296,0.9897120524115871,0.7772571109603097,0.9999991866719249
r4i1p1f1,130,factual,2011-02-15 00:00:00,74.83844,332.64706,0.9917331350265516,0.9787480527237349,0.9899275297552141,0.9999995298829342
r4i1p1f1,131,factual,2011-03-16 12:00:00,35.28169,49.930557,0.9130616943246312,0.9720712016273642,0.901875709967052,0.9842300988984382
r4i1p1f1,132,factual,2011-07-16 12:00:00,-83.55161,155.7629,0.9949423421808307,0.7779196402549957,0.9718466495958087,0.9993434098529337
r4i1p1f1,133,factual,2011-08-16 12:00:00,-79.69734,137.44681,0.8857843105743056,0.7716714422487991,0.9586460575635113,0.9922056692188811
r4i1p1f1,134,factual,2011-08-16 12:00:00,-71.786514,84.67105,0.9827677597164588,0.348752450474768,0.8576601004830375,0.9165857313114748
r4i1p1f1,135,factual,2011-09-16 00:00:00,-16.065727,296.01852,0.9566187599020951,0.9995229560269746,0.993004575643859,0.9906463456879081
r4i1p1f1,136,factual,2011-09-16 00:00:00,51.770878,47.957317,0.9709048462486054,0.789079801748205,0.978303898334458,0.9956467448295071
r4i1p1f1,137,factual,2011-10-16 12:00:00,51.11534,54.62838,0.8746863040008872,0.7767672267250649,0.9558824069602687,0.9910337853980313
r4i1p1f1,138,factual,2012-01-16 12:00:00,13.963783,27.539682,0.8943174719115707,0.9941513727558494,0.9696664468883809,0.9881385699431796
r4i1p1f1,139,factual,2012-01-16 12:00:00,21.173708,48.287037,0.8208172002754354,0.9992249007091806,0.9647758816280021,0.9987719093924615
r4i1p1f1,140,factual,2012-01-16 12:00:00,33.825058,88.002396,0.7771922917792686,0.9789162089824419,0.9666306578790481,0.9426971616524933
r4i1p1f1,141,factual,2012-03-16 12:00:00,2.5352113,21.989796,0.5740947817310794,0.9999977320769508,0.9998134199565818,0.9999999282423946
r4i1p1f1,142,factual,2012-03-16 12:00:00,26.526968,72.652435,0.9441204469790303,0.952140956627753,0.9353179382123141,0.9311173936065199
r4i1p1f1,143,factual,2012-03-16 12:00:00,37.429577,244.58333,0.9154380406130826,0.9217785394153704,0.9831023197885465,0.9980490379772609
r4i1p1f1,144,factual,2012-05-16 12:00:00,45.392357,92.18254,0.9997860994849048,0.9569882784693898,0.894768653163214,0.9010630749938444
r4i1p1f1,145,factual,2012-06-16 00:00:00,-80.86095,332.58066,0.9118250310946528,0.6036674486272118,0.8441164422922836,0.954883985873449
r4i1p1f1,146,factual,2012-09-16 00:00:00,-23.783451,135.5,0.9938580271964875,0.9841260620107556,0.9692595413133982,0.9983044389232039
r4i1p1f1,147,factual,2012-10-16 12:00:00,-11.794245,305.32608,0.8473073223498326,0.9999867085641113,0.9965384519624234,0.9984469499224551
r4i1p1f1,148,factual,2012-11-16 00:00:00,-16.965769,302.2351,0.8582196864308673,0.9999052051458326,0.9990072559251861,0.99965634854565
r4i1p1f1,149,factual,2012-11-16 00:00:00,37.94549,41.086956,0.9922705763319817,0.9664931163777832,0.8171917684897446,0.9979892872835946
r4i1p1f1,150,factual,2012-11-16 00:00:00,62.90973,106.43939,0.9961029215039103,0.9539212566250461,0.9858642358542029,0.999951726561663
r4i1p1f1,151,factual,2012-11-16 00:00:00,80.24494,282.5,0.9960558405741073,0.9992255291124827,0.9995398945151195,0.9999873716931608
r4i1p1f1,152,factual,2012-12-16 12:00:00,55.508575,98.29703,0.9857285690993866,0.9937010882478,0.9993228486400496,0.9999643782809461
r4i1p1f1,153,factual,2012-12-16 12:00:00,65.75086,167.07793,0.9889840684334286,0.9895495754758613,0.990017359067818,0.9999998628635999
r4i1p1f1,154,factual,2012-12-16 12:00:00,69.052284,242.62712,0.998359108677525,0.9934224843741198,0.9822982648517005,0.9999427745050514
r4i1p1f1,155,factual,2013-01-16 12:00:00,16.623745,103.42857,0.8570362110981344,0.9920487370292634,0.961125134864823,0.9993666520824566
r4i1p1f1,156,factual,2013-01-16 12:00:00,55.022007,268.90625,0.9463027050566051,0.9648830360897277,0.9696939363168865,0.9990643022540036
r4i1p1f1,157,factual,2013-01-16 12:00:00,71.163826,113.50877,0.9985404841065831,0.9828308545048648,0.9773776900097004,0.9999999997482442
r4i1p1f1,158,factual,2013-02-15 00:00:00,17.164064,102.702705,0.9380462895698407,0.9940146838374752,0.9713033284613918,0.9997156729137866
r4i1p1f1,159,factual,2013-02-15 00:00:00,40.82677,279.22076,0.9503577333765454,0.9721414448075978,0.983138903920191,0.9998827060420025
r4i1p1f1,160,factual,2013-02-15 00:00:00,62.095776,28.9,0.9707799072833335,0.9737702344857727,0.9874072678920472,0.9996689139363513
r4i1p1f1,161,factual,2013-04-16 00:00:00,37.37516,38.484848,0.9537844571581356,0.961198256524702,0.7501261042949531,0.998389725592534
r4i1p1f1,162,factual,2013-05-16 12:00:00,26.410507,14.126214,0.9751165120204804,0.9971983898513361,0.9252357065338557,0.9918903147029784
r4i1p1f1,163,factual,2013-06-16 00:00:00,-69.496475,125.125,0.9666320607644386,0.5540358712811095,0.9486648994800575,0.9595829112229308
r4i1p1f1,164,factual,2013-07-16 12:00:00,-12.215108,26.136364,0.9016082287241449,0.9998180227110168,0.9969829428377732,0.999906653180035
r4i1p1f1,165,factual,2013-09-16 00:00:00,-85.9778,146.73077,0.9298882041805637,0.7310663222356252,0.898392516267211,0.9801709774072509
