member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_analogue_sparse_gaussian
r3i1p1f1,71,factual,2008-11-16 00:00:00,35.070423,250.91667,0.882117270688078,0.9461705498788578,0.8993722547721501,0.9344184792103487,0.9627641378078657,0.8620006120191122
r3i1p1f1,72,factual,2008-12-16 12:00:00,49.201614,61.348316,0.990468028111673,0.960776482721061,0.9958941559597879,0.9931522857138702,0.9986047105511876,0.8316750726210291
r3i1p1f1,73,factual,2008-12-16 12:00:00,66.33803,119.90385,0.9711241312047811,0.9982472703644306,0.0,0.9999691032382445,0.999999994106561,0.999986224322259
r3i1p1f1,74,factual,2009-01-16 12:00:00,71.14437,275.41666,0.9893290309449114,0.9955947062135029,0.9987509335226099,0.9753021055545356,0.99996805865492,0.9325353100400223
r3i1p1f1,75,factual,2009-01-16 12:00:00,78.790596,300.55786,0.9960289841009845,0.9935009590023601,0.9999673187039909,0.9913915577973865,0.9976769211447819,0.9400813245228951
r3i1p1f1,76,factual,2009-02-15 00:00:00,12.72215,27.818182,0.7689095716285863,0.9978532020721128,0.8097868895948165,0.959399324213016,0.9852686069175229,0.9997376348768161
r3i1p1f1,77,factual,2009-02-15 00:00:00,21.858465,48.963413,0.6927594064797252,0.9958165419769729,0.9487143913983893,0.8874776336650303,0.9683979189709824,0.9692305254304432
r3i1p1f1,78,factual,2009-02-15 00:00:00,59.109005,257.82608,0.984911364268681,0.9987824394174374,0.0,0.9995096327259333,0.9999992667908487,0.9999999890999681
r3i1p1f1,79,factual,2009-03-16 12:00:00,15.172855,351.28787,0.7802377287508178,0.9992104737933643,0.9498814234084728,0.994569596131279,0.9997046712187346,0.9999999984693942
r3i1p1f1,80,factual,2009-04-16 00:00:00,54.39181,86.818184,0.9651473027245578,0.903314147627255,0.0,0.9757575460216763,0.990557909502914,0.9999828378356913
r3i1p1f1,81,factual,2009-05-16 12:00:00,61.383526,79.33628,0.9317489133300325,0.9603458594221371,0.0,0.994707965793309,0.9977452583180523,0.999990222871657
r3i1p1f1,82,factual,2009-07-16 12:00:00,-77.75856,45.642857,0.9549795889961528,0.7940408580543732,0.8251783348539019,0.9550335964446481,0.9679390319596746,0.9734047336603606
r3i1p1f1,83,factual,2009-07-16 12:00:00,-4.548467,301.7647,0.7335607333191863,0.9990554163760071,0.9999999240043224,0.6181117474627372,0.8157677895487052,0.9999996818928033
r3i1p1f1,84,factual,2009-08-16 12:00:00,-88.13027,24.125,0.9869596361189131,0.8075196133740767,0.9384697825616419,0.9584470245717231,0.9509114311438069,0.37669949059225794
r3i1p1f1,85,factual,2009-08-16 12:00:00,-87.96836,315.85617,0.8625580038872014,0.8394703330173641,0.8837289864202801,0.9403798383295621,0.9596997620653414,0.9114550172922131
r3i1p1f1,86,factual,2009-08-16 12:00:00,-82.90679,136.20567,0.8428375134662541,0.9123898491349035,0.9695419921323939,0.8832475039463497,0.9439470913059251,0.5231244741104791
r3i1p1f1,87,factual,2009-08-16 12:00:00,-73.99336,10.441176,0.8893900600739473,0.7710210887625893,0.9167047254670662,0.9666401967755186,0.970252972777735,0.8805956909295903
r3i1p1f1,88,factual,2009-08-16 12:00:00,-71.054436,89.49324,0.9685270683222069,0.8412503222577296,0.7353447467338805,0.6929850780573791,0.7260652465199522,0.9817300316795432
r3i1p1f1,89,factual,2009-08-16 12:00:00,-25.46396,135.80882,0.827453833919731,0.91433135181835,0.9170134793225045,0.8678182175655653,0.9190812949233116,0.9805045501523835
r3i1p1f1,90,factual,2009-08-16 12:00:00,-2.1451786,18.397436,0.6489405880262402,0.9999998943884099,0.0033835298021973603,0.9999873774253187,0.999999915410634,0.9999999999589684
r3i1p1f1,91,factual,2009-08-16 12:00:00,-0.29826012,293.48038,0.6629948531911455,0.9994979361453564,0.9999999999999969,0.7040234082898262,0.7500917460278907,0.9999984580686062
r3i1p1f1,92,factual,2009-08-16 12:00:00,49.54685,40.326088,0.9930112404116088,0.6625670151833799,0.9376578151188373,0.868566959366051,0.9709898062718038,0.9399782911843565
r3i1p1f1,93,factual,2009-09-16 00:00:00,-10.628945,294.6839,0.8797498513113096,0.9999971740958192,0.9999998811235745,0.9628922124785638,0.9765312522706521,0.9999999993608872
r3i1p1f1,94,factual,2009-09-16 00:00:00,-2.7192185,23.266129,0.554660309519538,0.9999997757503115,0.0,0.9999236031666882,0.9999976493076954,0.9999999995527182
r3i1p1f1,95,factual,2009-10-16 12:00:00,-85.49817,153.24208,0.9610579166353869,0.8988416091056701,0.9974432742162763,0.946279349377256,0.9607911347518093,0.5145841169873202
r3i1p1f1,96,factual,2009-10-16 12:00:00,1.9582322,30.206896,0.6485473657415215,0.9999998472406616,0.9832770928540427,0.9999870481182095,0.999999936563023,0.9999999985723907
r3i1p1f1,97,factual,2009-10-16 12:00:00,-4.0227075,306.30103,0.7686326017298613,0.9999821213035593,1.0,0.930057124564817,0.9701674338362586,0.9999999999205814
r3i1p1f1,98,factual,2009-10-16 12:00:00,44.42329,71.058556,0.8770743801822307,0.922433761700095,0.0,0.6496947157456336,0.8909878481003761,0.967039694969215
r3i1p1f1,99,factual,2009-10-16 12:00:00,61.17371,133.93518,0.9822035911011501,0.9941786930320319,0.6504063956614239,0.999744287178805,0.9999876084178293,0.0
r3i1p1f1,100,factual,2009-11-16 00:00:00,-2.4,300.38333,0.7380029386919744,0.9999963772993611,1.0,0.9507534817839353,0.9805802605116819,0.9999999936613424
r3i1p1f1,101,factual,2009-11-16 00:00:00,9.411012,36.28788,0.8318864164872602,0.9996772880091951,0.9985041441522083,0.9969555529181277,0.9997705418206067,0.9999507653136694
r3i1p1f1,102,factual,2009-11-16 00:00:00,36.760567,92.916664,0.9409047259172313,0.9811680035049942,0.0,0.8514088807612009,0.9069946968973002,0.9256930193463738
r3i1p1f1,103,factual,2009-11-16 00:00:00,70.70424,254.44444,0.9993365265210559,0.9904450105359277,0.0,0.9789955261554979,0.9999043741340943,0.9718035905250902
r3i1p1f1,104,factual,2009-11-16 00:00:00,72.397026,108.820755,0.9643220912742178,0.9982274442304482,0.0,0.9998006948029275,0.999999950559876,0.9996547130151817
r3i1p1f1,105,factual,2009-12-16 12:00:00,-3.7259922,313.0303,0.7244906021037595,0.9996523902343333,0.0,0.9970959456147285,0.999637785833781,0.9999999997370598
r3i1p1f1,106,factual,2009-12-16 12:00:00,19.741783,104.76852,0.9447503000561721,0.9962393959977941,0.0,0.9786409703804488,0.9993929126092101,0.999999999491036
r3i1p1f1,107,factual,2009-12-16 12:00:00,53.54489,291.29517,0.9555055645485995,0.9965561261041783,0.0,0.9965189332936364,0.999999827197182,0.9999999948455334
r3i1p1f1,108,factual,2009-12-16 12:00:00,64.708244,259.16666,0.9983075609751003,0.992091682519539,0.0,0.9972599370641806,0.9999850954210362,0.9999997431616019
r3i1p1f1,109,factual,2010-01-16 12:00:00,18.578344,35.3125,0.8426473537298318,0.9896756493544223,0.0,0.9050841400578993,0.9238621648998656,0.9999902619935594
r3i1p1f1,110,factual,2010-01-16 12:00:00,37.741577,68.195656,0.9738049852564418,0.9784698448899217,0.999322904982446,0.7973762250266441,0.9079371185276758,0.6612046363807962
r3i1p1f1,111,factual,2010-01-16 12:00:00,63.553135,75.681816,0.9699363099052911,0.9791031827295791,0.0,0.9898147191174177,0.9997602890678254,0.0
r3i1p1f1,112,factual,2010-02-15 00:00:00,35.077274,82.28829,0.9894724188537464,0.9997838047173533,0.999999750914598,0.9676288568459186,0.9970498193679452,0.9979352324120477
r3i1p1f1,113,factual,2010-03-16 12:00:00,-22.024649,138.4375,0.8806808846880139,0.9738392007954109,0.66273241657252,0.8525636661694767,0.9366241505789703,0.9260004692702376
r3i1p1f1,114,factual,2010-03-16 12:00:00,14.542895,48.136364,0.8352945548731507,0.999032132059382,0.0,0.9907317476146761,0.998368017439661,0.9999998990326636
r3i1p1f1,115,factual,2010-04-16 00:00:00,44.158764,282.77274,0.9525285376997458,0.9429890549861675,0.29136609644988265,0.9441129269626672,0.9998562791487215,0.9471514454326103
r3i1p1f1,116,factual,2010-06-16 00:00:00,-15.364255,21.681034,0.6978117781909567,0.9999410000757885,0.0,0.9998421340339391,0.9999840870127437,0.9999999838423135
r3i1p1f1,117,factual,2010-07-16 12:00:00,-11.581307,315.05682,0.9250030503738651,0.9995562691455638,0.9932504203340083,0.9894589761087665,0.999558273589352,0.9924357660753356
r3i1p1f1,118,factual,2010-07-16 12:00:00,-1.4084508,21.805555,0.6442173799705605,0.999998931265647,0.9169139262177649,0.999968061247409,0.9999982825052678,0.9999999407698036
r3i1p1f1,119,factual,2010-08-16 12:00:00,-85.78113,204.19478,0.9037801723223686,0.9200877259927257,0.9893339809313729,0.9846303430398111,0.9952454797755842,0.8710792334053522
r3i1p1f1,120,factual,2010-08-16 12:00:00,-80.53023,89.632355,0.9810531381940719,0.8665951172198426,0.9556089719566707,0.8792379033629292,0.857770633217614,0.9354344450421452
r3i1p1f1,121,factual,2010-08-16 12:00:00,-76.676056,348.22223,0.8413538786913952,0.6463405109795975,0.5273020899361341,0.728237491472282,0.849073165556536,0.9880997816683748
r3i1p1f1,122,factual,2010-08-16 12:00:00,-10.229578,30.225,0.8008137310764316,0.9999996895496918,0.0,0.9998278254804138,0.9999987456321551,0.9999999998566302
r3i1p1f1,123,factual,2010-09-16 00:00:00,26.21081,13.306452,0.8012966091234833,0.976985797356422,0.0,0.7709582123628316,0.885186610163602,0.9844904265652663
r3i1p1f1,124,factual,2010-10-16 12:00:00,-15.260977,308.18628,0.9036589328422295,0.9999984769238519,0.0,0.9941472932925699,0.9992040781265124,0.9999999893953392
r3i1p1f1,125,factual,2010-10-16 12:00:00,-15.455038,19.471153,0.9035397608712163,0.9999906934360502,0.0,0.9999767463953145,0.9999984294624624,0.999999992394876
r3i1p1f1,126,factual,2010-12-16 12:00:00,34.764088,88.625,0.8254855310455766,0.9857108795638976,0.9595648706240198,0.9509193327992279,0.961765915219949,0.9976865165897989
r3i1p1f1,127,factual,2010-12-16 12:00:00,57.827816,263.30984,0.9787344813056079,0.9751098990546965,0.11393487716480999,0.9813577540156295,0.9990052500671524,0.9599967659277984
r3i1p1f1,128,factual,2010-12-16 12:00:00,70.29929,112.395836,0.9958779618465723,0.9889667760183244,0.0,0.9984079307499464,0.9999938346448242,0.9999876581257744
r3i1p1f1,129,factual,2011-01-16 12:00:00,-31.519503,129.8077,0.8538178590464558,0.9750692160075531,0.8542278049339748,0.9985196553544714,0.9993941193051468,0.9999994354051449
r3i1p1f1,130,factual,2011-01-16 12:00:00,50.047905,270.71066,0.9864289987281046,0.993815605928863,0.0,0.9955304704593939,0.9999603992034223,0.6550210675895793
r3i1p1f1,131,factual,2011-02-15 00:00:00,39.039818,259.08655,0.9654692334156936,0.9185305413512626,0.9308339404810088,0.9749147739485254,0.9897301124830019,0.9955858493509592
r3i1p1f1,132,factual,2011-02-15 00:00:00,57.49079,70.38461,0.992369363221331,0.9023617566410075,0.9948136130773819,0.9589432298743108,0.9855909019016572,0.0
r3i1p1f1,133,factual,2011-02-15 00:00:00,63.526543,110.57692,0.959015750586165,0.973143538689912,0.9868625851650404,0.9996839228125957,0.9999902081374538,0.2400873203067556
r3i1p1f1,134,factual,2011-03-16 12:00:00,41.68432,31.756199,0.9914774348995702,0.9149181150383145,0.9961095576889649,0.8422936705052108,0.9953390321862824,0.9999999980446784
r3i1p1f1,135,factual,2011-03-16 12:00:00,39.563377,276.83334,0.9997662641609188,0.9356721474033498,0.0,0.9567082761179015,0.9974086387778024,0.9999999959076263
r3i1p1f1,136,factual,2011-03-16 12:00:00,80.39856,325.0,0.9872991045861739,0.984165676133534,0.9953082946078614,0.9833296834959206,0.9933029546737292,0.8461448504481464
r3i1p1f1,137,factual,2011-06-16 00:00:00,65.37875,89.54955,0.9291293832142901,0.9817892628329875,0.0,0.9999079439412767,0.9999933714589396,0.9999994461843159
r3i1p1f1,138,factual,2011-09-16 00:00:00,-10.349219,296.9863,0.8675222187564025,0.9999994892606104,0.9999999973107587,0.9847839262709118,0.9902832745997336,0.9999999981636678
r3i1p1f1,139,factual,2011-10-16 12:00:00,-14.007042,303.4375,0.7934377702557613,0.9999795972098623,0.0,0.9398073290989744,0.9738975893012397,0.9996614184766978
r3i1p1f1,140,factual,2011-10-16 12:00:00,48.74385,86.80232,0.8339474767960086,0.9445468199023641,0.9861725843438416,0.9179524397105162,0.9404062213214701,0.9961554497954589
r3i1p1f1,141,factual,2011-11-16 00:00:00,55.675224,120.539215,0.8756866175988086,0.9841577740831292,0.9647164292244415,0.9992299060235197,0.9999488218599547,0.0
r3i1p1f1,142,factual,2011-12-16 12:00:00,16.623741,47.214287,0.882146665904084,0.999972559639007,0.9091090116685633,0.9971311158480483,0.9997641490100598,0.9999534563393521
r3i1p1f1,143,factual,2011-12-16 12:00:00,69.53723,112.17391,0.9984788268348999,0.9992110981409511,0.0,0.9999960884879865,0.9999999999344228,0.9999999894306134
r3i1p1f1,144,factual,2011-12-16 12:00:00,75.14084,332.6389,0.9998763393402457,0.9890727451471677,0.43490022834938935,0.9965512655676578,0.9951498398584744,0.9957036282767808
r3i1p1f1,145,factual,2011-12-16 12:00:00,76.663734,306.97916,0.9225153908038196,0.914984804352189,0.9915659745410297,0.9357943777940188,0.9625474287249975,0.982827018731652
r3i1p1f1,146,factual,2012-01-16 12:00:00,35.926613,254.32018,0.9997356558807243,0.9614003347413868,0.0,0.9758549719497497,0.9925733171166622,0.9885457842991666
r3i1p1f1,147,factual,2012-03-16 12:00:00,-86.255394,162.1301,0.9775221215977509,0.853550509029267,0.0,0.7835534653197148,0.8133877099014704,0.9940081894398499
r3i1p1f1,148,factual,2012-03-16 12:00:00,22.63319,351.5942,0.9113772985012174,0.99799576982307,0.9781564588988269,0.948931241546776,0.9979537752322718,0.999002740800973
r3i1p1f1,149,factual,2012-04-16 00:00:00,-77.661964,67.15432,0.998752528206582,0.8914606404712659,0.9999982362163187,0.9477046811534132,0.9507653368886017,0.9999893663685769
r3i1p1f1,150,factual,2012-04-16 00:00:00,27.140654,49.21233,0.8943764024905553,0.9989266259209012,0.0,0.8631667064007414,0.9736757304714895,0.9939871435618044
r3i1p1f1,151,factual,2012-05-16 12:00:00,27.594797,60.384617,0.9344553853570594,0.978265259104535,0.0,0.6403631525172044,0.8326242323820778,0.9790549921525348
r3i1p1f1,152,factual,2012-06-16 00:00:00,-21.467514,290.80646,0.7541503517606217,0.9999079458762464,0.0,0.972630616054869,0.9848981638427272,0.9999999994625018
r3i1p1f1,153,factual,2012-06-16 00:00:00,-6.606914,290.0,0.5660967616156036,0.9999999794004892,0.9877788934611313,0.9161567055378317,0.9489129854585899,0.9999999999064495
r3i1p1f1,154,factual,2012-06-16 00:00:00,58.59896,113.11404,0.9736611719445072,0.9790199323520711,0.0,0.9981750103989749,0.9999284442887961,0.9999474538272818
r3i1p1f1,155,factual,2012-07-16 12:00:00,-72.676056,153.25757,0.9804735697667379,0.8002197250955487,0.5570805111344647,0.43840080764463873,0.7762036319178578,0.03921842174522572
r3i1p1f1,156,factual,2012-07-16 12:00:00,-9.016743,297.8302,0.6378403924653181,0.9999958583602189,0.20844761158551584,0.9251188758519046,0.9526979977548495,0.9999999999562973
r3i1p1f1,157,factual,2012-09-16 00:00:00,-8.393606,304.45947,0.7660040578669353,0.9999803194928009,0.9999999519169117,0.9188135284035575,0.9588686657776215,0.9999999983241762
r3i1p1f1,158,factual,2012-10-16 12:00:00,9.740549,35.723682,0.8611742929944093,0.9999217172434611,0.9956540972435656,0.994679240785163,0.999599467064969,0.9990823568303902
r3i1p1f1,159,factual,2012-10-16 12:00:00,29.239437,13.791667,0.8608014301135423,0.985002196528976,0.7576507785051437,0.7575583974741451,0.9617099821234198,0.9237284333174861
r3i1p1f1,160,factual,2012-11-16 00:00:00,-4.0083747,308.51352,0.8254997353879375,0.9999945078227107,0.9999967470287271,0.9472200501038187,0.9846111738384298,0.9999999969093285
r3i1p1f1,161,factual,2012-11-16 00:00:00,27.570421,16.785715,0.8837929705990649,0.9757708776720649,0.9813029217789127,0.7155762471837428,0.8883096982306551,0.7040535921194283
r3i1p1f1,162,factual,2012-11-16 00:00:00,69.977005,270.2551,0.9997186266139426,0.9923306994026848,0.6696182312255555,0.9797364736800194,0.9997518005087683,0.9934661692005896
r3i1p1f1,163,factual,2012-11-16 00:00:00,68.16447,210.8871,0.9979376097740098,0.9465002727904386,0.0,0.8017519999050381,0.9133009830240185,0.9993491741468893
r3i1p1f1,164,factual,2012-12-16 12:00:00,-2.4702058,309.93588,0.9331926231999661,0.999816459938716,0.9920634769971889,0.8929465637911647,0.9547458265559601,0.9999999886362115
r3i1p1f1,165,factual,2012-12-16 12:00:00,25.093418,262.19388,0.8892716813097068,0.9938817874117793,0.0,0.9774618760316381,0.9930271061335539,0.8806737898241093
r3i1p1f1,166,factual,2012-12-16 12:00:00,55.798122,291.2963,0.9976667626790295,0.9934818101857557,0.0,0.999769922365885,0.9999996912341382,0.9999514582341792
r3i1p1f1,167,factual,2012-12-16 12:00:00,60.30181,135.7738,0.9703831910367597,0.9970344176561015,0.9874423955296096,0.999097640181263,0.9999761008315783,0.0
r3i1p1f1,168,factual,2012-12-16 12:00:00,67.85147,279.9091,0.9989557660212823,0.9939346417530522,0.0,0.9947446539215297,0.999998041554723,0.9990398684959766
r3i1p1f1,169,factual,2013-01-16 12:00:00,16.944525,14.557823,0.8159046707093769,0.9988385458683955,0.9954282515837578,0.8614454956449713,0.9489605901488143,0.9153984152841629
r3i1p1f1,170,factual,2013-01-16 12:00:00,13.014086,353.08334,0.646803754688402,0.9999980661335177,0.9999941417876885,0.9999436819488612,0.999998411973544,0.7835094077371236
r3i1p1f1,171,factual,2013-01-16 12:00:00,52.67185,292.94775,0.9005875966268573,0.9953044201705034,0.7312779614657446,0.9984249153807464,0.9999976733171503,0.9997767629732512
r3i1p1f1,172,factual,2013-01-16 12:00:00,64.28937,210.40404,0.9953896262684332,0.9854716166964514,0.6758978584819344,0.9455595267249749,0.9959968566753621,0.9833700339651533
r3i1p1f1,173,factual,2013-01-16 12:00:00,75.223526,312.3913,0.9382516245024222,0.9932915998493461,0.9993276693394431,0.9947849969454907,0.9990769766260302,0.0
r3i1p1f1,174,factual,2013-02-15 00:00:00,17.579689,33.092106,0.8856503317309489,0.9999688564335719,0.9991505020528453,0.9230813622737516,0.9695317650476422,0.9993663281781809
r3i1p1f1,175,factual,2013-02-15 00:00:00,24.380281,97.25,0.8809188670560224,0.9989164227304386,0.0,0.9940965798745878,0.9998867001336299,0.9991714896280581
r3i1p1f1,176,factual,2013-02-15 00:00:00,38.607647,242.07143,0.9219394020147564,0.9801549421938849,0.9849043925514561,0.9653237210684722,0.9887202588789231,0.8241086407895597
r3i1p1f1,177,factual,2013-02-15 00:00:00,62.617657,222.19513,0.9306992046095313,0.9881273948652858,0.9876262532295138,0.8709007082809501,0.9745317793235978,0.7409224716039879
r3i1p1f1,178,factual,2013-04-16 00:00:00,20.969208,353.4322,0.9330821762311354,0.9991207733955537,0.0,0.9595624160618506,0.9944690992033206,0.8129641269159606
r3i1p1f1,179,factual,2013-04-16 00:00:00,23.368036,4.927536,0.8254802228863469,0.9994326516638833,0.0,0.915611961983099,0.9916816692583922,0.9999999990715097
r3i1p1f1,180,factual,2013-04-16 00:00:00,39.20523,109.7619,0.916189265499929,0.9431782307519614,0.0,0.8462228532960129,0.9293076928774069,0.9999923905238522
r3i1p1f1,181,factual,2013-06-16 00:00:00,-87.96967,207.58565,0.15990719185361846,0.9058207812004875,0.5403590538112772,0.989721527206633,0.9907854655023314,0.9999782483877055
r3i1p1f1,182,factual,2013-07-16 12:00:00,-28.931234,22.058823,0.9806423664853278,0.9987138586105582,0.9750169533769845,0.9424689716812681,0.9753056100759134,0.29918044348905193
r3i1p1f1,183,factual,2013-08-16 12:00:00,-6.0428324,295.137,0.6739513495383445,0.9999998724267016,0.9999999999969675,0.9285662773540231,0.979333339892461,0.9994385767027645
r3i1p1f1,184,factual,2013-10-16 12:00:00,-76.43926,40.546875,0.9664867049783585,0.7571556633898114,0.7689442564182748,0.8828531294175026,0.9039047709526749,0.9994753125046116
r3i1p1f1,185,factual,2013-10-16 12:00:00,24.286171,12.556818,0.8722483260252935,0.9815567409416732,0.0,0.7015182418126118,0.8990880330412803,0.9580507065299448
r3i1p1f1,186,factual,2013-10-16 12:00:00,80.32616,281.05264,0.9906709129416206,0.9862817279993709,0.0,0.950636679706449,0.9905392830102111,0.9964644043619691
r3i1p1f1,187,factual,2013-11-16 00:00:00,-13.781839,32.87234,0.8324227420506186,0.9998298170716389,0.0,0.9915610803574034,0.9993744310313446,0.9999999961253341
r3i1p1f1,188,factual,2013-11-16 00:00:00,45.364098,240.26596,0.962356374509479,0.9969138815016457,0.9988570101083383,0.987923917685187,0.9992143278592267,0.8628954883687795
r3i1p1f1,189,factual,2013-11-16 00:00:00,61.57239,233.81148,0.8488154422727308,0.9834307048600293,0.9974328533184881,0.9124187304015972,0.9518502974028409,0.4373738395939879
r3i1p1f1,190,factual,2013-11-16 00:00:00,71.450096,125.80986,0.9999916824024031,0.9991379099383797,0.0,0.9999979983782546,0.9999999756172369,0.9994905049169148
r3i1p1f1,191,factual,2013-12-16 12:00:00,15.186167,14.826733,0.9547910356757509,0.9989423956320043,0.26785092422306434,0.8797538459844169,0.9448168924380916,0.999317734054227
r3i1p1f1,192,factual,2013-12-16 12:00:00,21.139187,45.514706,0.8458272250177541,0.9992534773685203,0.0,0.958391949161478,0.9784366988385678,0.9205425839222505
r3i1p1f1,193,factual,2013-12-16 12:00:00,66.424446,145.34091,0.9959488357174497,0.999845186604052,0.0,0.9998905841706598,0.9999993320944763,0.9999999511691681
r3i1p1f1,194,factual,2013-12-16 12:00:00,70.82746,82.67857,0.9227739408219293,0.997495147262518,0.9639120048490927,0.997136784503673,0.9999963920280213,0.9999999982427917
r3i1p1f1,195,factual,2014-01-16 12:00:00,36.21127,78.916664,0.9921539588408178,0.9819088542759867,0.5944307656512596,0.751010709573821,0.8874808962007602,0.3980173581856905
r3i1p1f1,196,factual,2014-01-16 12:00:00,51.227364,78.17461,0.8587177941785618,0.8514358210985823,0.4303200384753758,0.7558698624947175,0.8322763876135829,0.9839502141450938
r3i1p1f1,197,factual,2014-01-16 12:00:00,64.60179,238.81818,0.9715596357421085,0.9877027192365676,0.9318934756978988,0.9087587012002352,0.9591137478663008,0.9148121388099083
r3i1p1f1,198,factual,2014-01-16 12:00:00,80.704216,329.23077,0.9999999995579333,0.9853052429012676,0.6058608533944937,0.969491758601444,0.9886737307366816,0.9989477606259493
r3i1p1f1,199,factual,2014-02-15 00:00:00,46.636097,287.2093,0.852793206258051,0.9790142615843018,0.0,0.9765192711935483,0.9999874827488443,0.9999315705207608
r3i1p1f1,200,factual,2014-02-15 00:00:00,80.669014,306.25,0.9999770303532242,0.9915068321024932,0.2615964458919874,0.9863901794643506,0.9979850378053126,0.9926590129490951
r3i1p1f1,201,factual,2014-03-16 12:00:00,29.315613,265.5634,0.983227142320026,0.9853027104857351,0.9877547937000303,0.9455765582911402,0.9718077683967785,0.0
r3i1p1f1,202,factual,2014-04-16 00:00:00,-15.56545,22.022058,0.7598015558201255,0.9999890997197098,0.0,0.9996624323293374,0.9999290188701679,0.9999616644171413
r3i1p1f1,203,factual,2014-05-16 12:00:00,-70.956436,108.66279,0.9974781978518557,0.8956942419664682,0.0,0.8798951111300595,0.9557177355845425,0.9943822906311398
r3i1p1f1,204,factual,2014-05-16 12:00:00,-16.078577,20.657894,0.8938726506533177,0.9997713782646286,0.8283973460717773,0.9968538416718944,0.9992154554273089,0.9999106660062272
r3i1p1f1,205,factual,2014-06-16 00:00:00,-12.554171,28.076923,0.8263360067815624,0.9999981004557243,0.9695145197975819,0.9998120129289844,0.9999908157616784,0.9999483117118081
r3i1p1f1,206,factual,2014-07-16 12:00:00,-81.82218,222.30035,0.9325394994616686,0.8843926631997107,0.9419944616688267,0.8731633159960471,0.9584724758478759,0.0
r3i1p1f1,207,factual,2014-07-16 12:00:00,-77.26301,11.610577,0.9400296893922074,0.7720484693302229,0.381570167806466,0.9853157753219819,0.9837348508377618,0.9730325810387163
r3i1p1f1,208,factual,2014-07-16 12:00:00,-78.26197,352.35,0.6161227262885292,0.726613404839139,0.0,0.9696709983829866,0.9818157763536722,0.7989453098132446
r3i1p1f1,209,factual,2014-07-16 12:00:00,-74.869125,99.78049,0.9999928196719364,0.9226912970839276,0.0,0.9094365974415891,0.9244964071252325,0.9998747550549332
r3i1p1f1,210,factual,2014-10-16 12:00:00,-10.4426565,303.04233,0.9999996355396757,0.9999999134194096,0.0,0.9951533263007567,0.9986195017883476,0.9999999996305181
r3i1p1f1,211,factual,2014-10-16 12:00:00,-10.352112,21.916666,0.8498924492863134,0.9999926951773999,0.0,0.9997859887800271,0.9998350367903065,0.9999971442197261
r3i1p1f1,212,factual,2014-11-16 00:00:00,-12.066867,305.61893,0.998221542884261,0.9999996239019877,0.7940421863771439,0.9835205331805446,0.9940153505083302,0.9999999923820732
r3i1p1f1,213,factual,2014-11-16 00:00:00,70.66903,139.16667,0.9947118167369992,0.9974205291574884,0.0,0.9995125367729644,0.9999921263439375,0.9999930182705542
r3i1p1f1,214,factual,2014-11-16 00:00:00,78.041275,310.98837,0.9763527206046869,0.98201581234118,0.9955661930010146,0.9805414364848978,0.9958578313999856,0.4289454126770874
r3i1p1f1,215,factual,2014-12-16 12:00:00,26.22359,69.6875,0.811993096530837,0.9715684619221919,0.0,0.8220391187722358,0.8906567288664732,0.8759307274359199
r3i1p1f1,216,factual,2014-12-16 12:00:00,64.68517,240.3268,0.9943912195202664,0.9997077837600877,0.0,0.9998682812293602,0.9999993827461933,0.9999954989194552
r3i1p1f1,217,factual,2014-12-16 12:00:00,68.943665,119.02778,0.7713558037994598,0.9845493356813582,0.0,0.9971827595929337,0.9998860073796028,0.9999687352100344
r3i1p1f1,0,counterfactual,2004-01-16 12:00:00,2.140845,287.83334,0.2662075983512938,0.4723369423501702,0.0,0.1821462131569973,0.2012365679300374,0.7121258704604019
r3i1p1f1,1,counterfactual,2004-01-16 12:00:00,24.748493,8.412699,0.049029290223953415,0.015026841680008562,0.0,0.0,0.0,0.600674667573325
r3i1p1f1,2,counterfactual,2004-01-16 12:00:00,52.80453,66.58996,0.05940195888142241,0.054368823102979524,0.06559113282353957,0.0,0.025315621174417435,0.0
r3i1p1f1,3,counterfactual,2004-01-16 12:00:00,46.126762,21.25,0.1468561394341268,0.10291901566205675,0.0,0.06827814258304665,0.12934038845554752,0.20216571998337018
r3i1p1f1,4,counterfactual,2004-02-15 12:00:00,-46.789562,288.60294,0.26887999435123255,0.05767865920811044,0.0,0.0,0.0,0.0
r3i1p1f1,5,counterfactual,2004-02-15 12:00:00,3.6273024,289.42307,0.35924044330186344,0.5092972384099039,0.8601050786126044,0.2736274730416308,0.2593819133867239,0.21853618437554512
r3i1p1f1,6,counterfactual,2004-02-15 12:00:00,28.885225,352.4468,0.05788433651210245,0.0074019649021528355,0.0,0.006605537258161265,0.007201878567543063,0.32286297034022127
r3i1p1f1,7,counterfactual,2004-02-15 12:00:00,68.92959,271.5,0.1436388296725366,0.07872186147039817,0.0,0.053288855142153424,0.06124866499047221,0.059540506176570696
r3i1p1f1,8,counterfactual,2004-03-16 12:00:00,5.368683,292.35294,0.31291114526103025,0.32973419860318964,0.3645971085521378,0.11759545049284803,0.138088663638675,0.0
r3i1p1f1,9,counterfactual,2004-03-16 12:00:00,28.19993,35.623306,0.3250469188438573,0.2558903153151273,0.7135464969568033,0.16145171558848614,0.3038453742994488,0.0
