member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_analogues_local_gaussian,pn_dynamical_adjustment_local_gaussian,pn_adjusted_thermo_ML_gaussian,pn_adjusted_thermo_DL_gaussian,pn_analogue_sparse_gaussian,pn_analogue_sparse_adjusted_gaussian
r7i1p1f1,11,counterfactual,2011-12-16 12:00:00,56.209793,81.45522,0.00037839031314912397,0.0,0.0029724636887135114,0.0,0.0,0.004319776005046516,-0.039535498983689354,0.0
r7i1p1f1,12,counterfactual,2012-01-16 12:00:00,70.866325,100.37736,0.04286860340652976,0.0,0.00746640598293169,0.0,0.0,0.0,-0.15534399645268593,0.0
r7i1p1f1,13,counterfactual,2012-07-16 12:00:00,-83.60739,177.34506,0.81849940873045,0.0,0.9624559748641011,0.8027388592466572,0.9171537656703258,0.0,0.9026343573397831,0.780343156193464
r7i1p1f1,14,counterfactual,2012-12-16 12:00:00,33.031235,269.74637,0.34269847728380876,0.0,0.0,0.0,0.0,0.0,-1.2350076359517033,0.0
r7i1p1f1,15,counterfactual,2013-01-16 12:00:00,65.75193,152.8629,0.0,0.0,0.0,0.0,0.0,0.004064291512152596,0.0004947796513062874,0.0
r7i1p1f1,16,counterfactual,2014-05-16 12:00:00,-87.369995,162.84187,0.030866479436024497,0.0,0.005559073265189229,0.0,0.0,0.0,0.08769277762558891,0.6510513045365669
r7i1p1f1,17,counterfactual,2014-05-16 12:00:00,-27.517603,138.28125,0.36909587309430025,0.0,0.007510547895294595,0.0,0.0,0.0,-0.07689284317133604,0.22866357275329885
r7i1p1f1,18,counterfactual,2014-06-16 00:00:00,-19.140844,143.33333,0.18825402611985775,0.0,0.1372717424882689,0.0,0.0,0.0,-0.2246038890256774,0.0
r8i1p1f1,0,factual,2004-01-16 12:00:00,-22.240717,124.545456,0.7274765402571229,0.8042206593045907,0.0,0.8559279298569973,0.9990082510808831,0.9833348875883497,0.9987666357079671,0.9986585486199825
r8i1p1f1,1,factual,2006-01-16 12:00:00,66.855965,210.64516,0.9528251370200138,0.8139260800722967,0.0,0.7612796111688893,0.9911698419422277,0.9975028527312139,0.9366915744378994,0.9177679158017571
r8i1p1f1,2,factual,2006-02-15 00:00:00,30.576185,68.63636,0.6977090817604599,0.9219194422164034,0.9999819187076868,0.46215160825315016,0.8195229516080058,0.9918933533538554,0.98506347058472,0.9668121041430824
r8i1p1f1,3,factual,2006-08-16 12:00:00,-83.77562,301.05173,0.8758216199301847,0.8322365638675239,0.4886320177605985,0.9733879947070793,0.9995272741913088,0.9985789510972702,0.9999983674418239,0.999998742175467
r8i1p1f1,4,factual,2007-02-15 00:00:00,12.94292,42.17105,0.7433691847769628,0.9994772748986005,0.0,0.989400826796447,0.9999682772380001,0.9987274542547062,0.9998267875329667,0.9996633423617499
r8i1p1f1,5,factual,2007-08-16 12:00:00,-11.353339,292.66306,0.7492334715714419,0.9999977631967752,0.9999998606561431,0.9988350633921222,0.999999575992147,0.9998575939819082,0.9999999981434509,0.9999999965832798
r8i1p1f1,6,factual,2007-10-16 12:00:00,-10.436619,20.333334,0.7710240585040876,0.999904815114597,0.0,0.9999996575085303,0.9999999999972072,0.9999440206766899,0.9999999719542555,0.9999999781525304
r8i1p1f1,7,factual,2008-01-16 12:00:00,64.93412,109.879036,0.9554258867623916,0.9715785625474452,0.9999998034359627,0.9992341512147875,0.9999951132321142,0.9995056846331838,0.8834845429481669,0.6349519607571108
r8i1p1f1,8,factual,2008-02-15 12:00:00,29.31338,265.85938,0.9567082360307544,0.9757588094525794,0.9984851012512638,0.9853536881242569,0.9994516859282174,0.9998785989543387,0.6038177942247925,0.0
r8i1p1f1,9,factual,2009-01-16 12:00:00,72.116486,117.0946,0.987219334363952,0.993526170437382,0.0,0.9998923753446104,0.9999999975001805,0.998359069477711,0.9999999952519757,0.9999999934619381
r8i1p1f1,10,factual,2009-06-16 00:00:00,-80.51106,112.28571,0.9879661250285562,0.7286408720282147,0.0,0.9958869425736775,0.9982843073823771,0.9984361382693621,0.9966699389243653,0.9957854965344797
r8i1p1f1,11,factual,2009-06-16 00:00:00,-77.71671,33.59155,0.9149745796817028,0.7209183362645433,0.0,0.9013846651851213,0.9798466262356824,0.9988223857858302,0.9999999982349705,0.9999999989026057
r8i1p1f1,12,factual,2009-06-16 00:00:00,-70.24989,94.1129,0.9075321621813321,0.6128012423770177,0.0,0.9792566628656215,0.9991422563865111,0.9949569199974602,0.9958877895474821,0.9909529529011325
r8i1p1f1,13,factual,2010-07-16 12:00:00,56.661976,14.3125,0.7237836632216776,0.9383928540758939,0.0,0.9502900668409898,0.9997723865380789,0.9971326721313434,0.9999393134486332,0.9999682186343657
r8i1p1f1,14,factual,2011-02-15 00:00:00,29.219387,257.41525,0.9587176218218338,0.9717643346805193,0.9993579470600115,0.9832391989867195,0.9978957383016215,0.9999095955257391,0.9211057848564466,0.6460877420183603
r8i1p1f1,15,factual,2011-02-15 00:00:00,43.918804,122.05882,0.9614442586297669,0.9403713244802719,0.5842498618303864,0.8546568624228869,0.9977515494761858,0.9984463661591542,0.8607097747755974,0.6359531093628213
r8i1p1f1,16,factual,2012-01-16 12:00:00,63.405636,37.0,0.9508773521334951,0.9844103120738635,0.0,0.994558968313669,0.9999981967902386,0.9933641686200965,0.9979046262927656,0.9941651372207715
r8i1p1f1,17,factual,2012-04-16 00:00:00,-88.253525,166.0,0.9541199710476345,0.7909652569152734,0.0,0.7502709703445443,0.9617227672370976,0.9949251446171891,0.9966418136628901,0.9916309707854962
r8i1p1f1,18,factual,2013-01-16 12:00:00,65.44014,172.75,0.9964784896663863,0.9799094471349516,0.7727295931041347,0.997991545551526,0.9999999865314491,0.999709829674061,0.9999620368831403,0.9999398956547575
r8i1p1f1,19,factual,2014-11-16 00:00:00,-15.9624405,28.148148,0.8935403791046707,0.9961987489819585,0.0,0.9965583998233729,0.9999955829609406,0.9999321911660463,0.9999999955371388,0.9999999942171314
r8i1p1f1,0,counterfactual,2004-01-16 12:00:00,-22.240717,124.545456,0.3452393714733477,0.0,0.0,0.0,0.0,0.0,-0.3392870079083894,0.0
r8i1p1f1,1,counterfactual,2006-01-16 12:00:00,66.855965,210.64516,0.10693569372737244,0.0,0.11717891376806899,0.0,0.0,0.0,-0.08351910375806715,0.0
r8i1p1f1,2,counterfactual,2006-02-15 00:00:00,30.576185,68.63636,0.04110855699443228,0.0,0.04412199472492773,0.00511324661057011,0.0,0.0,-0.002643720148897577,0.0
r8i1p1f1,3,counterfactual,2006-08-16 12:00:00,-83.77562,301.05173,0.023132006568583052,0.0,0.015041118924518981,0.0,0.0,0.0,0.062072900778757156,0.0
r8i1p1f1,4,counterfactual,2007-02-15 00:00:00,12.94292,42.17105,0.2665224572751411,0.0,0.0,0.0054074099200632775,0.0,0.0,-0.09040596726950723,0.0
r8i1p1f1,5,counterfactual,2007-08-16 12:00:00,-11.353339,292.66306,0.3783995622902835,0.0,0.0,0.09050665382395273,0.023231314890576393,0.0,0.6138357733419146,0.5293768026876909
r8i1p1f1,6,counterfactual,2007-10-16 12:00:00,-10.436619,20.333334,0.2546273207031843,0.0,0.0,0.0025493462580404858,0.0,0.0,0.12768697867730594,0.5131353806605669
r8i1p1f1,7,counterfactual,2008-01-16 12:00:00,64.93412,109.879036,0.9257112849204014,0.0,0.9474323005648229,0.5431882039924367,0.999366374172041,0.0,0.9069152476601385,0.674040070330899
r8i1p1f1,8,counterfactual,2008-02-15 12:00:00,29.31338,265.85938,0.3950193376926415,0.0,0.3838941554534214,0.0,0.0,0.0,-0.6913073491918638,0.0
r8i1p1f1,9,counterfactual,2009-01-16 12:00:00,72.116486,117.0946,0.04813391908124065,0.0,0.049746913692216954,0.0,0.0,0.0,0.1265416578620131,0.17098979798562053
r8i1p1f1,10,counterfactual,2009-06-16 00:00:00,-80.51106,112.28571,0.882990166900766,0.0,0.7522071559460789,0.6193954883603849,0.782235770635895,0.0,0.1889802696265176,0.11620693462165421
r8i1p1f1,11,counterfactual,2009-06-16 00:00:00,-77.71671,33.59155,0.6332549760509095,0.0,0.031875917694627165,0.16740726324040944,0.12917786591011793,0.0,-0.2977077253448943,0.22584579485712664
r8i1p1f1,12,counterfactual,2009-06-16 00:00:00,-70.24989,94.1129,0.7933457353463339,0.0,0.910621704128242,0.23048970298910254,0.7364783087693836,0.0,-1.5150342634940062,0.0
r8i1p1f1,13,counterfactual,2010-07-16 12:00:00,56.661976,14.3125,0.4028544961668894,0.0,0.0,0.17195928793754933,0.08552240730553518,0.0,0.1540500270835985,0.4134332691020983
r8i1p1f1,14,counterfactual,2011-02-15 00:00:00,29.219387,257.41525,0.4934377665308921,0.0,0.21189050403680643,0.21102693009150597,0.28722002510345845,0.0,-0.7922725277020806,0.0
r8i1p1f1,15,counterfactual,2011-02-15 00:00:00,43.918804,122.05882,0.8327167109102088,0.0,0.0,0.4491148581183255,0.7730803834427815,0.0,-2.547482018634606,0.0
r8i1p1f1,16,counterfactual,2012-01-16 12:00:00,63.405636,37.0,0.9001260198918037,0.0,0.9788164778782177,0.7058669982074227,0.9381074495125291,0.0,-9.38673230889524,0.0
r8i1p1f1,17,counterfactual,2012-04-16 00:00:00,-88.253525,166.0,0.23408663748460745,0.0,0.0,0.0,0.0,0.0,-0.3375490612552037,0.0
r8i1p1f1,18,counterfactual,2013-01-16 12:00:00,65.44014,172.75,0.17693374887651236,0.0,0.0,0.07405727853343735,0.0,0.0,0.3527108134540936,0.21489846445349703
r8i1p1f1,19,counterfactual,2014-11-16 00:00:00,-15.9624405,28.148148,0.33652277036010747,0.0,0.05191075215101948,0.0,0.0,0.0,0.014734816264874162,0.06878341150806433
r9i1p1f1,0,factual,2005-01-16 12:00:00,61.190784,136.64772,0.9298279352680979,0.9985289598173975,0.0,0.9999705592225742,0.999999999998381,1.0,0.9999999969630302,0.999999995599392
r9i1p1f1,1,factual,2005-12-16 12:00:00,54.312027,263.84616,0.9223849300391039,0.9219262895145452,0.9845187937567078,0.9475366583066425,0.9999679061662546,1.0,0.9382644140479104,0.8294053072956052
r9i1p1f1,2,factual,2006-02-15 00:00:00,38.661976,108.4375,0.7659787884239505,0.9789571319309017,0.9939115973767106,0.9401117630132723,0.990900411206693,1.0,0.9948840590981081,0.9776594998602136
r9i1p1f1,3,factual,2007-04-16 00:00:00,52.008053,54.0,0.938561820871649,0.9122884974208262,0.0,0.9983669219405799,0.9999998676163253,0.9999245438146386,0.9759838234547361,0.981873069111852
r9i1p1f1,4,factual,2007-12-16 12:00:00,65.64387,266.29465,0.997450708764601,0.9881104064613496,0.9985864429973831,0.9923032846773219,0.9999999999999996,1.0,0.9990865295513266,0.9971861078519595
r9i1p1f1,5,factual,2008-05-16 12:00:00,-86.96213,203.66379,0.9724225877160964,0.924586278405574,0.0,0.9996901930609107,0.9999999681984798,0.9999482138394056,0.8425793269289622,0.8298469668979878
r9i1p1f1,6,factual,2009-02-15 00:00:00,65.938126,169.95535,0.999853583330189,0.9940451552932132,0.0,0.9876804560978641,0.9999999993636456,1.0,0.9997183030281726,0.9994682147337942
r9i1p1f1,7,factual,2010-09-16 00:00:00,-8.583501,295.0,0.7509940503716165,0.999999997852065,0.9999999999999895,0.9997962129109561,0.9999999181761079,1.0,0.9999999819897121,0.999999987325283
r9i1p1f1,8,factual,2010-12-16 12:00:00,78.51699,317.58823,0.9984299696836556,0.9932640157166109,0.9998372325738255,0.991323570284023,0.9999997951093477,1.0,0.8661228020629858,0.7584630855727841
r9i1p1f1,9,factual,2011-01-16 12:00:00,19.09331,5.8854165,0.8321099064295927,0.9995747889781786,0.9999575538751394,0.86772872200242,0.994722281350293,0.9999835417252924,0.9838600046033498,0.959505653151545
r9i1p1f1,10,factual,2011-01-16 12:00:00,59.05048,134.29776,0.9936464299824732,0.9992802983623859,0.9999999962302251,0.9999906221202711,0.9999999999842537,1.0,0.9999999801679077,0.9999999708621724
r9i1p1f1,11,factual,2013-04-16 00:00:00,25.314833,352.05884,0.9432327060618287,0.9984324399864591,0.0,0.9968577243721916,0.9999584650050746,0.9999907966186504,0.9999998028367194,0.9999997832919798
r9i1p1f1,12,factual,2014-02-15 00:00:00,66.72806,28.653847,0.9793757595299202,0.9987129476695461,0.9482191423833204,0.9982632294872967,0.999999974936907,0.9999715280041862,0.386318728267259,0.0
r9i1p1f1,13,factual,2014-10-16 12:00:00,-9.480634,309.6354,0.8307805845693312,0.9999998510853074,0.0,0.9997924056944508,0.9999999640189147,1.0,0.9999999328506475,0.9999997491262591
r9i1p1f1,14,factual,2014-11-16 00:00:00,-5.6305275,310.93024,0.8502382123802286,0.9999988904253457,0.0,0.9997966826168736,0.9999999908817905,1.0,0.9999999802587705,0.999999986750957
r9i1p1f1,0,counterfactual,2005-01-16 12:00:00,61.190784,136.64772,0.14414441792625587,0.12640471644852247,0.11277229318212989,0.0,0.0,0.07703092074617701,-0.1328046073955107,0.0
r9i1p1f1,1,counterfactual,2005-12-16 12:00:00,54.312027,263.84616,0.11129750006254735,0.07301315942093367,0.0,0.0,0.0,0.07585939853307422,-0.15773104242428326,0.0
r9i1p1f1,2,counterfactual,2006-02-15 00:00:00,38.661976,108.4375,0.05210631331273152,0.009326677065337297,0.0,0.0,0.0,0.0,0.12269438232610486,0.0
r9i1p1f1,3,counterfactual,2007-04-16 00:00:00,52.008053,54.0,0.3232894928746102,0.12467727977556053,0.0,0.04442030474792391,0.4460506439667551,0.3651396068414732,0.5297946618787268,0.5728251477175361
r9i1p1f1,4,counterfactual,2007-12-16 12:00:00,65.64387,266.29465,0.6824674037712106,0.2647681940732146,0.583639419123984,0.25652103143772387,0.8996802827612826,0.6764282192263289,0.7198738088138718,0.7757812112884575
r9i1p1f1,5,counterfactual,2008-05-16 12:00:00,-86.96213,203.66379,0.37344067700054795,0.09941429567812066,0.13809235799843023,0.06863952965249942,0.24524332232337442,0.35529621557899616,0.208240470171963,0.0
r9i1p1f1,6,counterfactual,2009-02-15 00:00:00,65.938126,169.95535,0.2692089395016508,0.11436381714323396,0.027691295852878106,0.0,0.1236297400400661,0.1716213457442488,0.5776804422335173,0.461287102083238
r9i1p1f1,7,counterfactual,2010-09-16 00:00:00,-8.583501,295.0,0.2908535819817287,0.21000550806573237,0.0,0.0,0.06577123359183179,0.15353183412316673,-0.5110973275521802,0.0
r9i1p1f1,8,counterfactual,2010-12-16 12:00:00,78.51699,317.58823,0.6234783740556442,0.20741614283459253,0.6746197143815567,0.2188745436440508,0.639272913834064,0.50135354476578,-2.137616494557107,0.0
r9i1p1f1,9,counterfactual,2011-01-16 12:00:00,19.09331,5.8854165,0.2143346094402262,0.10925082151916621,0.007588361076683481,0.0,0.0,0.11546421549004227,-0.32033581070869,0.05516784848483702
r9i1p1f1,10,counterfactual,2011-01-16 12:00:00,59.05048,134.29776,0.1912845986194115,0.14233956883491683,0.1360430373936805,0.0,0.0,0.03536304437277771,-0.02192030168798298,0.0
r9i1p1f1,11,counterfactual,2013-04-16 00:00:00,25.314833,352.05884,0.39586277589926033,0.14542824379195962,0.0,0.0,0.20044013823472762,0.6057276386471089,-0.5358007778102161,0.0
r9i1p1f1,12,counterfactual,2014-02-15 00:00:00,66.72806,28.653847,0.10766361444229178,0.09830837999195197,0.24631807435649355,0.0,0.0024403577997073045,0.02082032576582482,0.05877876109289393,0.44067380503923215
r9i1p1f1,13,counterfactual,2014-10-16 12:00:00,-9.480634,309.6354,0.2044742630451416,0.06441720597192946,0.03974101276899544,0.0,0.0,0.0,-0.07128297424304231,0.0
r9i1p1f1,14,counterfactual,2014-11-16 00:00:00,-5.6305275,310.93024,0.3030462646808041,0.5963964604328459,0.800023656116004,0.4154455717949922,0.8963894854043863,0.9307463192337617,0.6136245974824728,0.4784021422871446
r10i1p1f1,0,factual,2004-01-16 12:00:00,48.882812,92.160194,0.8548159667405563,0.9835841597112608,0.9966919153397125,0.8659679447206676,0.9954516820530027,1.0,0.9998938573672496,0.9997439018913941
r10i1p1f1,1,factual,2004-02-15 12:00:00,34.503605,59.73577,0.5580642643507343,0.9932535281484612,0.0,0.9512373970958367,0.9987314796474909,1.0,0.9998633513187916,0.999371314874398
r10i1p1f1,2,factual,2004-04-16 00:00:00,-68.52993,128.59375,0.7625746135566519,0.8375299091677669,0.0,0.9535357978961554,0.9993622657133996,1.0,0.9999999752277957,0.9999999874028382
r10i1p1f1,3,factual,2006-03-16 12:00:00,46.3232,260.48245,0.8519891327041312,0.9111810051998502,0.4531762941994232,0.9858600010008155,0.9999688192088204,1.0,0.9999953519300737,0.9999930202550741
r10i1p1f1,4,factual,2007-01-16 12:00:00,65.830986,93.5,0.9912429176647403,0.9960261993962728,0.9957621908829483,0.9995103096246727,0.9999999999594648,0.9999957241196658,0.9789611124828023,0.9758073129113376
r10i1p1f1,5,factual,2007-02-15 00:00:00,20.114902,352.5,0.8668654656499019,0.9992762856880372,0.39736064933849224,0.9953313045996267,0.9999786194492656,1.0,0.9962178134155787,0.994019745345571
r10i1p1f1,6,factual,2007-02-15 00:00:00,76.8298,327.3729,0.9900657065032881,0.9989142935973969,0.9997815793590852,0.997963766521516,0.9999968043039227,1.0,0.9947975594301662,0.9920903562778683
r10i1p1f1,7,factual,2007-04-16 00:00:00,44.1489,285.57144,0.7919939323524354,0.9917288262504145,0.9501234685128144,0.9992239429948788,0.9999999699598836,1.0,0.9988249947208504,0.9966792031485917
r10i1p1f1,8,factual,2008-03-16 12:00:00,33.338028,66.0,0.9495458834786857,0.9819673421478867,0.11986108641901672,0.903766271322856,0.9429580465586194,1.0,0.9924399274455138,0.9914071594123364
r10i1p1f1,9,factual,2008-05-16 12:00:00,-83.27196,282.78845,0.9382588463237831,0.9129066883212646,0.9756541950055442,0.9716847042809278,0.999830607876,1.0,0.8674528140063552,0.7561626988147269
r10i1p1f1,10,factual,2008-12-16 12:00:00,48.31641,114.18604,0.9816785670514951,0.9804767178323646,0.9918701988548485,0.980707635991636,0.9982993576754188,1.0,0.9608260422117125,0.9298801919520694
r10i1p1f1,11,factual,2009-09-16 00:00:00,-81.54067,11.428572,0.9364776616169214,0.8213094667535884,0.0,0.8768840797691494,0.9702543687640025,0.9999882532301589,0.9974026003574625,0.9963598620988448
r10i1p1f1,12,factual,2010-01-16 12:00:00,63.85991,42.2973,0.9395328405507017,0.9970872182509635,0.8395544207671912,0.8884316060958817,0.9999997395067899,0.9999930059586352,-0.9765474435024137,0.0
r10i1p1f1,13,factual,2010-02-15 00:00:00,69.61551,78.175674,0.42980326339867114,0.9996638913908961,0.9999008380498235,0.8108022702054456,0.9999986914773297,0.9999957968888116,0.6296616448566831,0.11256519210896687
r10i1p1f1,14,factual,2010-03-16 12:00:00,27.601091,110.40323,0.956950779502863,0.9887959730299196,0.99133595657441,0.8876200785815254,0.998317990045617,1.0,0.772926234544612,0.5555819010026097
r10i1p1f1,15,factual,2011-03-16 12:00:00,24.49562,37.567566,0.9097861029532588,0.9999098256279287,0.999985314676476,0.3703514747209262,0.9903146953334894,1.0,0.9997895841865698,0.9994650461180945
r10i1p1f1,16,factual,2011-11-16 00:00:00,70.31875,137.76315,0.9534707682711181,0.9991087421764879,0.1389105639934176,0.9989673013424968,0.9999999999999918,1.0,0.9900620223327307,0.991902803217772
r10i1p1f1,17,factual,2012-01-16 12:00:00,62.527527,239.0,0.9966586032846989,0.973922751090822,0.4465494729786055,0.9762142254143986,0.9999304715812252,1.0,0.9890712988656531,0.9528934732623523
r10i1p1f1,18,factual,2012-06-16 00:00:00,-74.91549,271.91666,0.9788480779190059,0.902104277446106,0.9996391064962227,0.7533729316027066,0.997995489997922,1.0,0.8834391984118356,0.7339593793680961
r10i1p1f1,19,factual,2013-01-16 12:00:00,51.90295,130.81522,0.9763588344227787,0.9998097071385875,0.9655969966501519,0.9999155584220392,0.9999999999999988,1.0,0.9998049069846489,0.9997146898972569
r10i1p1f1,20,factual,2013-01-16 12:00:00,56.79888,73.82,0.9946941990422342,0.9830797700390975,0.7923510872874934,0.9252877301309166,0.9984014518898556,1.0,0.9982623215529842,0.9977336055552323
r10i1p1f1,21,factual,2013-03-16 12:00:00,45.09054,59.69388,0.9729271424880069,0.9781499084160229,0.0,0.8794425403288266,0.999799573068123,1.0,0.999999846911453,0.9999999016053988
r10i1p1f1,22,factual,2013-05-16 12:00:00,-77.19719,18.0625,0.9893361170057356,0.7399123141332031,0.0,0.9146110640954298,0.9766893285236926,0.9999991140315326,0.8132944188972147,0.5564890222427343
r10i1p1f1,23,factual,2013-11-16 00:00:00,69.214516,254.96794,0.9964927316491621,0.9990063890497499,0.9668682772566192,0.9988781154246932,0.9999999999999968,1.0,0.9876373024203815,0.966990445025897
r10i1p1f1,24,factual,2013-12-16 12:00:00,54.96799,256.28787,0.9683811398885245,0.9451864606872773,0.9922515122255581,0.9605972089189565,0.9994230916700498,1.0,-1.776530396086053,0.0
r10i1p1f1,25,factual,2014-03-16 12:00:00,34.184464,110.72581,0.9999926476222308,0.9595953633766875,0.9999940419675293,0.9334277958541763,0.9806060648891622,1.0,0.9780282502059291,0.8956860383524855
r10i1p1f1,26,factual,2014-09-16 00:00:00,-74.86158,36.03448,0.9609937774326004,0.8669035398369782,0.0,0.9844896603577851,0.9992364153095888,1.0,0.9981594585518094,0.9993620096009025
r10i1p1f1,0,counterfactual,2004-01-16 12:00:00,48.882812,92.160194,0.0004076001611569291,0.0,0.0,0.0,0.0,0.00015900898702025934,0.02875709815481109,0.0
r10i1p1f1,1,counterfactual,2004-02-15 12:00:00,34.503605,59.73577,0.030543543175899135,0.0,0.0010825150193229938,0.0,0.0,0.0011386641884212345,0.009242321486971794,0.48308296456861477
r10i1p1f1,2,counterfactual,2004-04-16 00:00:00,-68.52993,128.59375,0.11780670782645264,0.0,0.0,0.0,0.0,0.0,0.0027151741526256767,0.4202566118252785
r10i1p1f1,3,counterfactual,2006-03-16 12:00:00,46.3232,260.48245,0.3572530424633258,0.0,0.22411854065036563,0.02925255817905459,0.07520881615317265,0.01888449696314065,-0.41458938101110454,0.0
r10i1p1f1,4,counterfactual,2007-01-16 12:00:00,65.830986,93.5,0.024510961551526766,0.0002442464751681861,0.008787441692352571,0.011599379311619695,0.0,0.0,-0.073903192314422,0.5089968827206074
r10i1p1f1,5,counterfactual,2007-02-15 00:00:00,20.114902,352.5,0.20120528045605013,0.0,0.0,0.05020066743364082,0.009927802268651531,0.031008064678153424,0.21546330042342132,0.5996107867685116
r10i1p1f1,6,counterfactual,2007-02-15 00:00:00,76.8298,327.3729,0.10874602523450405,0.0,0.0,0.0,0.0,0.008512717721001817,-0.09664772801278443,0.17432141311442484
r10i1p1f1,7,counterfactual,2007-04-16 00:00:00,44.1489,285.57144,0.2953446092814266,0.0,0.32324098563697246,0.00921180407634159,0.32054464571226915,0.0779585362643862,-0.18990224051962623,0.0
r10i1p1f1,8,counterfactual,2008-03-16 12:00:00,33.338028,66.0,0.3519559016672512,0.0,0.0,0.0035117843603121868,0.0,0.0,-0.36438663857003717,0.0
r10i1p1f1,9,counterfactual,2008-05-16 12:00:00,-83.27196,282.78845,0.7495305010003941,0.0,0.0,0.597151067539228,0.9124170263817333,0.0,0.7004195359813863,0.6433319516379898
r10i1p1f1,10,counterfactual,2008-12-16 12:00:00,48.31641,114.18604,0.25193163695301113,0.0,0.0,0.0,0.0,0.0,-0.504802764001753,0.0
r10i1p1f1,11,counterfactual,2009-09-16 00:00:00,-81.54067,11.428572,0.00017170084457795998,0.0,0.0013696006652637038,0.0,0.0,0.0012999247642104805,0.021670360566246938,0.0
r10i1p1f1,12,counterfactual,2010-01-16 12:00:00,63.85991,42.2973,0.7674180761651789,0.0,0.0,0.11468872933119756,0.8867257612344358,0.0,0.7690786397923611,0.7245305910058781
r10i1p1f1,13,counterfactual,2010-02-15 00:00:00,69.61551,78.175674,0.23010614518770356,0.0,0.0,0.0,0.020254279815031584,0.0,0.23367105719265702,0.0
r10i1p1f1,14,counterfactual,2010-03-16 12:00:00,27.601091,110.40323,0.20614727328443638,0.0,0.12354077838599575,0.0,0.0,0.0,-0.2588979418205475,0.0
r10i1p1f1,15,counterfactual,2011-03-16 12:00:00,24.49562,37.567566,0.33028107538281193,0.0,0.1934279849452909,0.027217532183207993,0.06359497944613202,0.0,-0.06958897384764584,0.0
r10i1p1f1,16,counterfactual,2011-11-16 00:00:00,70.31875,137.76315,0.0024012595753036825,0.0,0.0,0.0,0.0,0.005590667395056981,0.00869158463114783,0.0
r10i1p1f1,17,counterfactual,2012-01-16 12:00:00,62.527527,239.0,0.651240711920853,0.0,0.6253502741950018,0.18604997039821647,0.4868594653506749,0.0,-0.6468849574486417,0.0
r10i1p1f1,18,counterfactual,2012-06-16 00:00:00,-74.91549,271.91666,0.060818347854792565,0.0,0.01402728671510578,0.0,0.0,0.0,-0.13588134012528275,0.0
r10i1p1f1,19,counterfactual,2013-01-16 12:00:00,51.90295,130.81522,0.5231516066930901,0.0,0.5079538104156276,0.07124873881434668,0.27450331622296653,0.0,-0.591972995069654,0.0
r10i1p1f1,20,counterfactual,2013-01-16 12:00:00,56.79888,73.82,0.2422771951154974,0.0,0.19154899611021992,0.11657616984462704,0.12644029031143866,0.0,-0.08321727141338853,0.0
r10i1p1f1,21,counterfactual,2013-03-16 12:00:00,45.09054,59.69388,0.5864736820170835,0.0,0.6345389326323334,0.09182069819125749,0.40167475820915965,0.0,-1.3431432630090288,0.0
r10i1p1f1,22,counterfactual,2013-05-16 12:00:00,-77.19719,18.0625,0.5274756900952393,0.0,0.33217141970942776,0.04817454585034342,0.018347658777972953,0.0,-0.29134512281848357,0.0
r10i1p1f1,23,counterfactual,2013-11-16 00:00:00,69.214516,254.96794,0.2718320817179142,0.0,0.0,0.011556368191277588,0.0,0.0,-0.5158311998709852,0.0
r10i1p1f1,24,counterfactual,2013-12-16 12:00:00,54.96799,256.28787,0.5883757462819872,0.0,0.4545836656674781,0.08054314436890064,0.2676330937337429,0.0,0.30608869249392545,0.30508245030820125
r10i1p1f1,25,counterfactual,2014-03-16 12:00:00,34.184464,110.72581,0.09133615061199296,0.0,0.15033201800868645,0.0,0.0,0.0,-0.16879256998849668,0.0
r10i1p1f1,26,counterfactual,2014-09-16 00:00:00,-74.86158,36.03448,0.3485386305213295,0.0,0.3491351701617982,0.0,0.0,0.0,-0.2890296881093941,0.0
