member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian
r1i1p1f1,101,counterfactual,2009-11-16 00:00:00,-14.2922535,312.8125,0.3308704094900732,0.0
r1i1p1f1,102,counterfactual,2009-11-16 00:00:00,17.267609,8.222222,0.08691613087699324,0.00862233468838114
r1i1p1f1,103,counterfactual,2009-12-16 12:00:00,-21.261208,296.81818,0.20003862187170085,0.0
r1i1p1f1,104,counterfactual,2009-12-16 12:00:00,37.847076,105.47619,0.11747063788385637,0.014799167668806956
r1i1p1f1,105,counterfactual,2010-01-16 12:00:00,-29.281689,22.75,0.3603903080279398,0.04069108975727809
r1i1p1f1,106,counterfactual,2010-01-16 12:00:00,-25.296999,147.06522,0.2695677144714015,0.02832659028278528
r1i1p1f1,107,counterfactual,2010-01-16 12:00:00,-0.15845072,21.328125,0.225764222103926,0.003820006977993562
r1i1p1f1,108,counterfactual,2010-01-16 12:00:00,11.27732,7.586207,0.33814835601490434,0.05850854352586898
r1i1p1f1,109,counterfactual,2010-02-15 00:00:00,-24.671364,137.22223,0.18347496792318985,0.03388813975462368
r1i1p1f1,110,counterfactual,2010-02-15 00:00:00,1.9014086,13.541667,0.35769161306287267,0.16238564344325457
r1i1p1f1,111,counterfactual,2010-03-16 12:00:00,0.9507043,114.166664,0.5224423295325002,0.3102460192753519
r1i1p1f1,112,counterfactual,2010-03-16 12:00:00,4.2061462,31.136364,0.3018247325393454,0.009053003423600048
r1i1p1f1,113,counterfactual,2010-03-16 12:00:00,30.489252,54.210526,0.23369789349898573,0.12955037399244018
r1i1p1f1,114,counterfactual,2010-04-16 00:00:00,18.887325,348.75,0.5194564795416463,0.18994032080335777
r1i1p1f1,115,counterfactual,2010-04-16 00:00:00,22.586428,35.454544,0.19785348766183708,0.0313362821195291
r1i1p1f1,116,counterfactual,2010-06-16 00:00:00,-80.511604,340.34927,0.488111598065638,0.1717709138704242
r1i1p1f1,117,counterfactual,2010-06-16 00:00:00,-77.601234,11.666667,0.05018491750648224,0.007758327389788877
r1i1p1f1,118,counterfactual,2010-08-16 12:00:00,-26.396023,26.17647,0.517683153966505,0.060287880179314746
r1i1p1f1,119,counterfactual,2010-09-16 00:00:00,-81.919014,217.8125,0.051571027381796974,0.0
r1i1p1f1,120,counterfactual,2010-09-16 00:00:00,-28.896233,124.84694,0.2950415512822675,0.0
r1i1p1f1,121,counterfactual,2010-12-16 12:00:00,68.38157,245.68182,0.008249204057407922,0.019440325916161183
r1i1p1f1,122,counterfactual,2011-01-16 12:00:00,31.99744,266.21213,0.004076114068492065,0.0
r1i1p1f1,123,counterfactual,2011-03-16 12:00:00,25.885841,255.78947,0.20532894785641354,0.0
r1i1p1f1,124,counterfactual,2011-03-16 12:00:00,43.298737,272.89474,0.32941300021641995,0.02819467179416779
r1i1p1f1,125,counterfactual,2011-05-16 12:00:00,-72.69718,85.125,0.7226043592847788,0.0
r1i1p1f1,126,counterfactual,2011-05-16 12:00:00,-75.06036,128.39285,0.5129787748882875,0.0
r1i1p1f1,127,counterfactual,2011-12-16 12:00:00,66.50054,271.53845,0.407389784966819,0.25995689347213957
r1i1p1f1,128,counterfactual,2011-12-16 12:00:00,71.10115,252.5,0.43274317533709805,0.1935487703263984
r1i1p1f1,129,counterfactual,2012-03-16 12:00:00,-31.436625,120.833336,0.432107188153799,0.0
r1i1p1f1,130,counterfactual,2012-03-16 12:00:00,32.233402,115.2381,0.028117666184015677,0.008898491155206467
r1i1p1f1,131,counterfactual,2012-04-16 00:00:00,54.3322,26.077587,0.044689328938945505,0.0
r1i1p1f1,132,counterfactual,2012-07-16 12:00:00,-75.44517,96.875,0.6931064479321394,0.0
r1i1p1f1,133,counterfactual,2012-11-16 00:00:00,70.22536,145.1875,0.030665483723923415,0.038226561976282936
r1i1p1f1,134,counterfactual,2013-01-16 12:00:00,36.488934,60.714287,0.8957545314311732,0.4754128203263963
r1i1p1f1,135,counterfactual,2013-02-15 00:00:00,29.915493,66.14286,0.15422512789238152,0.034368045182715856
r1i1p1f1,136,counterfactual,2013-10-16 12:00:00,-14.66197,310.25,0.4899519541173608,0.0
r1i1p1f1,137,counterfactual,2013-11-16 00:00:00,40.183098,243.3125,0.19271769075652811,0.11669799227568933
r1i1p1f1,138,counterfactual,2014-02-15 00:00:00,24.71831,106.666664,0.47565265258315015,0.25232469407613345
r1i1p1f1,139,counterfactual,2014-02-15 00:00:00,37.014076,272.77274,0.06831692946720247,0.0
r1i1p1f1,140,counterfactual,2014-02-15 00:00:00,67.11267,170.20833,0.4370421837660192,0.08254472507818122
r1i1p1f1,141,counterfactual,2014-04-16 00:00:00,52.10002,49.7191,0.5774724473180741,0.0
r1i1p1f1,142,counterfactual,2014-06-16 00:00:00,-17.990248,25.576923,0.10108953736269943,0.014167857594161393
r1i1p1f1,143,counterfactual,2014-08-16 12:00:00,-18.169012,144.0,0.2965244617661622,0.07768563062640044
r1i1p1f1,144,counterfactual,2014-08-16 12:00:00,-8.315493,292.4,0.132272558608026,0.005920960752202942
r1i1p1f1,145,counterfactual,2014-10-16 12:00:00,-16.608887,306.98718,0.8462974362555605,0.0
r1i1p1f1,146,counterfactual,2014-10-16 12:00:00,-6.464789,31.0,0.10480495953695435,0.008460020978924065
r2i1p1f1,0,factual,1980-04-16 00:00:00,51.577847,65.10135,0.9755605482492804,0.6148957322294604
r2i1p1f1,1,factual,1980-06-16 00:00:00,-22.231855,298.84616,0.0,0.7752495111154231
r2i1p1f1,2,factual,1980-07-16 12:00:00,-84.05433,256.7857,0.8903503464152536,0.44547066048339934
r2i1p1f1,3,factual,1980-12-16 12:00:00,66.39085,176.45833,0.9961104110672291,0.8395005615191786
r2i1p1f1,4,factual,1981-01-16 12:00:00,62.15493,224.33333,0.8167785493731836,0.6690494615609504
r2i1p1f1,5,factual,1982-02-15 00:00:00,15.577466,7.2222223,0.6026186350749465,0.8904965368124395
r2i1p1f1,6,factual,1982-02-15 00:00:00,41.044193,261.89655,0.9331234839867247,0.4753709279977961
r2i1p1f1,7,factual,1982-02-15 00:00:00,73.755875,100.23148,0.9863769683988247,0.8304517650012075
r2i1p1f1,8,factual,1982-05-16 12:00:00,33.908447,6.71875,0.4952944725330257,0.847820456134375
r2i1p1f1,9,factual,1982-11-16 00:00:00,42.71831,285.5,0.9002792011751526,0.7104149193233558
r2i1p1f1,10,factual,1983-12-16 12:00:00,32.286663,267.86765,0.4995708807692917,0.714544992920342
r2i1p1f1,11,factual,1983-12-16 12:00:00,68.45071,25.657894,0.9426081659868087,0.834668206658258
r2i1p1f1,12,factual,1984-01-16 12:00:00,65.31391,152.58475,0.9955019514923056,0.8181748076371664
r2i1p1f1,13,factual,1984-03-16 12:00:00,39.718307,241.25,0.07817772245987764,0.6850867709749682
r2i1p1f1,14,factual,1984-05-16 12:00:00,-34.43662,300.0,0.9018215313316487,0.6735361550521098
r2i1p1f1,15,factual,1984-06-16 00:00:00,-21.718311,131.0,0.5807780506395388,0.5542247209395924
r2i1p1f1,16,factual,1985-02-15 00:00:00,76.402054,311.5909,0.6897309807172493,0.6893712929047947
r2i1p1f1,17,factual,1985-08-16 12:00:00,-6.8255687,287.69232,0.23656876430989449,0.9967238360033722
r2i1p1f1,18,factual,1986-06-16 00:00:00,-70.14085,132.66667,0.22106728911758,0.5405415756523103
r2i1p1f1,19,factual,1987-02-15 00:00:00,56.046284,128.21428,0.5673469203724308,0.7134668746506461
r2i1p1f1,20,factual,1988-03-16 12:00:00,45.12676,74.75,0.7435799459266345,0.8110762192137309
r2i1p1f1,21,factual,1988-07-16 12:00:00,-23.450703,298.57144,0.9303627095307755,0.7298869028786503
r2i1p1f1,22,factual,1988-10-16 12:00:00,-3.89336,297.67856,0.6316004742425355,0.9753428457959791
r2i1p1f1,23,factual,1988-12-16 12:00:00,71.96099,315.3846,0.9121456426821631,0.7110635216267742
r2i1p1f1,24,factual,1989-03-16 12:00:00,34.455826,48.636364,0.8671730217856253,0.856170522768303
r2i1p1f1,25,factual,1989-07-16 12:00:00,-76.92062,274.20456,0.8970517075833205,0.427240098067856
r2i1p1f1,26,factual,1991-02-15 00:00:00,53.318665,289.0625,0.7524099386493601,0.8112654581357488
r2i1p1f1,27,factual,1991-11-16 00:00:00,-41.139565,287.95456,0.7841252038468279,0.8778205503589505
r2i1p1f1,28,factual,1991-12-16 12:00:00,-18.169012,18.75,0.4223836936141472,0.9355747707056223
r2i1p1f1,29,factual,1992-12-16 12:00:00,-3.9796927,313.5465,0.4913715168729257,0.9935376105204625
r2i1p1f1,30,factual,1992-12-16 12:00:00,59.63028,61.145832,0.9460005538819402,0.6527334989752729
r2i1p1f1,31,factual,1993-01-16 12:00:00,52.633183,82.82609,0.8639417975710089,0.6918149745963704
r2i1p1f1,32,factual,1994-03-16 12:00:00,30.739435,68.4375,0.5772162490823818,0.8056389634856995
r2i1p1f1,33,factual,1994-03-16 12:00:00,40.45775,79.791664,0.6607627355889799,0.7649135489504855
r2i1p1f1,34,factual,1994-10-16 12:00:00,2.1451788,116.15385,0.3547648107999025,0.9623685229946546
r2i1p1f1,35,factual,1995-01-16 12:00:00,70.28036,102.287735,0.7078550922897581,0.9330529166710405
r2i1p1f1,36,factual,1995-01-16 12:00:00,68.8028,240.41667,0.9766555439808772,0.9069768523207362
r2i1p1f1,37,factual,1996-01-16 12:00:00,51.85659,300.0,0.9557578368438914,0.8163437065256105
r2i1p1f1,38,factual,1996-05-16 12:00:00,29.104225,18.3,0.5751158451775855,0.8599010701052211
r2i1p1f1,39,factual,1996-07-16 12:00:00,-82.73238,260.16666,0.6322997232230161,0.5769437926051277
r2i1p1f1,40,factual,1996-07-16 12:00:00,-0.6760563,19.166666,0.5353465604658021,0.9936724929307563
r2i1p1f1,41,factual,1997-01-16 12:00:00,66.160835,235.16129,0.978786009178293,0.7657692637932607
r2i1p1f1,42,factual,1997-01-16 12:00:00,69.633804,71.5,0.9204994026141473,0.8179465427783832
r2i1p1f1,43,factual,1997-12-16 12:00:00,71.514084,80.625,0.9879644265462677,0.839934082385914
r2i1p1f1,44,factual,1998-04-16 00:00:00,44.82254,127.0,0.69322133281308,0.9409807033516894
r2i1p1f1,45,factual,1998-08-16 12:00:00,-82.97941,63.076923,0.9199661131824113,0.4503506489388618
r2i1p1f1,46,factual,1998-08-16 12:00:00,-81.31317,95.661766,0.8387835875072802,0.5159789047577692
r2i1p1f1,47,factual,1998-10-16 12:00:00,80.49296,325.9375,0.9657768860496568,0.8333072541415213
r2i1p1f1,48,factual,1998-10-16 12:00:00,80.49296,303.125,0.96823578093029,0.8783220937906749
r2i1p1f1,49,factual,1998-12-16 12:00:00,66.69241,268.9516,0.9997365683280183,0.8256474867601085
r2i1p1f1,50,factual,1999-01-16 12:00:00,62.610664,24.910715,0.9341338331944924,0.8466793844500895
r2i1p1f1,51,factual,1999-02-15 00:00:00,80.05417,334.42307,0.9547687096425309,0.9158049880602208
r2i1p1f1,52,factual,1999-03-16 12:00:00,48.198486,16.39535,0.8891355693099353,0.9004074311744951
r2i1p1f1,53,factual,1999-05-16 12:00:00,5.323943,31.75,0.6220754626998697,0.9781472271034104
r2i1p1f1,54,factual,1999-11-16 00:00:00,69.64788,137.5,0.9663997296986591,0.9218160187714657
r2i1p1f1,55,factual,2000-02-15 12:00:00,19.2091,23.557692,0.8155270629234661,0.9226887596445121
r2i1p1f1,56,factual,2000-11-16 00:00:00,-15.633801,316.25,0.28534617366707715,0.9951324202088575
r2i1p1f1,57,factual,2000-11-16 00:00:00,69.99389,114.67391,0.9997124372574194,0.874571763634063
r2i1p1f1,58,factual,2000-12-16 12:00:00,-40.563377,289.375,0.7775629425163302,0.9199509386237315
r2i1p1f1,59,factual,2001-03-16 12:00:00,30.81866,353.59375,0.8145047468004631,0.9615490013989215
r2i1p1f1,60,factual,2001-04-16 00:00:00,30.802816,113.0,0.42624891474690574,0.7639751112939094
r2i1p1f1,61,factual,2001-08-16 12:00:00,-30.85964,292.7586,0.8033739820204253,0.9425863850174085
r2i1p1f1,62,factual,2001-12-16 12:00:00,56.77999,84.33498,0.9998417167146983,0.962779141647412
r2i1p1f1,63,factual,2002-02-15 00:00:00,46.086517,292.67856,0.9008909128270196,0.9387383074456123
r2i1p1f1,64,factual,2002-04-16 00:00:00,46.960365,282.44186,0.8910983011494596,0.9142830794402689
r2i1p1f1,65,factual,2002-05-16 12:00:00,45.828815,274.42307,0.8425834960514983,0.90834967424487
r2i1p1f1,66,factual,2003-02-15 00:00:00,49.598164,36.593136,0.9545285414870202,0.8476639665383968
r2i1p1f1,67,factual,2003-12-16 12:00:00,59.408455,119.666664,0.8830743241534038,0.938491553215333
r2i1p1f1,68,factual,2005-01-16 12:00:00,15.541948,29.619566,0.8724376552042784,0.9881186960083476
r2i1p1f1,69,factual,2005-07-16 12:00:00,-17.16143,142.5,0.8603476631290983,0.9817499304317454
r2i1p1f1,70,factual,2006-01-16 12:00:00,65.39354,127.35294,0.9394641799371539,0.9751165024384897
r2i1p1f1,71,factual,2006-01-16 12:00:00,69.401405,147.29167,0.9955726570246495,0.9603706825698257
r2i1p1f1,72,factual,2006-01-16 12:00:00,80.781044,293.63635,0.9978475938824396,0.994044237112045
r2i1p1f1,73,factual,2006-03-16 12:00:00,34.119717,112.916664,0.8442480280877528,0.7725998061318424
r2i1p1f1,74,factual,2006-04-16 00:00:00,6.825568,293.46155,0.7301714576362264,0.9999576101142805
r2i1p1f1,75,factual,2006-05-16 12:00:00,-72.3353,147.09677,0.9791702208680529,0.7398122694496456
r2i1p1f1,76,factual,2007-01-16 12:00:00,58.943665,289.10715,0.9830892227999386,0.9895062365734278
r2i1p1f1,77,factual,2007-03-16 12:00:00,44.85374,243.07692,0.8100832021996571,0.8522281848368823
r2i1p1f1,78,factual,2007-05-16 12:00:00,9.3341875,7.5,0.6276174200780331,0.9997711227968316
r2i1p1f1,79,factual,2007-09-16 00:00:00,-87.464806,150.0,0.8655799884905012,0.5681433506052599
r2i1p1f1,80,factual,2007-09-16 00:00:00,-84.75771,292.24576,0.8790748224248373,0.7187748164121375
r2i1p1f1,81,factual,2007-12-16 12:00:00,53.170918,133.10811,0.8774840463888939,0.989834212391134
r2i1p1f1,82,factual,2008-12-16 12:00:00,61.306026,142.27272,0.9997879236774859,0.9242512016107223
r2i1p1f1,83,factual,2009-04-16 00:00:00,-21.43406,21.136364,0.7133474680610257,0.9466532081418392
r2i1p1f1,84,factual,2009-05-16 12:00:00,-73.033585,135.38461,0.9479564267867208,0.7604112453616167
r2i1p1f1,85,factual,2009-05-16 12:00:00,8.066582,290.0,0.6295277237901995,0.9969902218253277
r2i1p1f1,86,factual,2009-10-16 12:00:00,24.446676,88.39286,0.8051191587950872,0.943941437629215
r2i1p1f1,87,factual,2009-12-16 12:00:00,-16.670935,131.66667,0.964277158216746,0.8721963212262596
r2i1p1f1,88,factual,2010-02-15 00:00:00,-30.883484,117.72727,0.9324230679227432,0.7894660006668034
r2i1p1f1,89,factual,2010-02-15 00:00:00,68.591545,205.0,0.9994873179695045,0.9903924326346141
r2i1p1f1,90,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.9539078715247915,0.7268477780132807
r2i1p1f1,91,factual,2010-08-16 12:00:00,-69.84507,50.875,0.9055507176695659,0.400229986892659
r2i1p1f1,92,factual,2010-09-16 00:00:00,-18.802818,33.47222,0.8870155282251354,0.9886998962065727
r2i1p1f1,93,factual,2010-09-16 00:00:00,-6.971831,20.833334,0.7049347699625459,0.999983407716001
r2i1p1f1,94,factual,2010-10-16 12:00:00,-0.38028166,292.25,0.7890930319990388,0.9997693107831931
r2i1p1f1,95,factual,2010-11-16 00:00:00,16.647886,13.666667,0.8844301399542287,0.9913244229482252
r2i1p1f1,96,factual,2010-11-16 00:00:00,73.838036,317.5,0.9982362307936037,0.9604216086960758
r2i1p1f1,97,factual,2011-07-16 12:00:00,-73.04031,114.74138,0.9994364470667599,0.778344705886486
r2i1p1f1,98,factual,2011-11-16 00:00:00,39.295773,248.33333,0.9615360665607152,0.9239988436787976
r2i1p1f1,99,factual,2012-02-15 12:00:00,18.760565,47.4,0.861728257439559,0.9836204404399087
r2i1p1f1,100,factual,2012-02-15 12:00:00,48.470825,95.35714,0.8853156715182331,0.9150842039659065
r2i1p1f1,101,factual,2012-07-16 12:00:00,-6.443662,290.0,0.7377878662486472,0.9999658425828937
r2i1p1f1,102,factual,2012-07-16 12:00:00,53.873234,355.83334,0.9543323053905555,0.9993437369839054
r2i1p1f1,103,factual,2012-08-16 12:00:00,-68.68838,127.03125,0.9520052222909254,0.7223291005484387
r2i1p1f1,104,factual,2012-08-16 12:00:00,-21.33803,144.02777,0.9071803284126921,0.9101572668673027
r2i1p1f1,105,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.6457272997027289,0.9999809078147834
r2i1p1f1,106,factual,2012-12-16 12:00:00,66.50704,288.5,0.9977787221189979,0.956901567491577
r2i1p1f1,107,factual,2013-01-16 12:00:00,49.92958,139.16667,0.9966977733466134,0.98673066248621
r2i1p1f1,108,factual,2013-02-15 00:00:00,-40.183098,293.5,0.8206000543492672,0.8900553867671768
r2i1p1f1,109,factual,2013-03-16 12:00:00,22.797983,352.16418,0.9450319570247897,0.9993210806410764
r2i1p1f1,110,factual,2013-03-16 12:00:00,28.55993,4.132653,0.9640324439187717,0.992233886201684
r2i1p1f1,111,factual,2013-09-16 00:00:00,-15.30181,289.4643,0.9715850420698938,0.9999232282232722
r2i1p1f1,112,factual,2013-09-16 00:00:00,-5.965203,21.764706,0.7846473797338724,0.9998917106159309
r2i1p1f1,113,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.8671595726370699,0.8585520841128129
r2i1p1f1,114,factual,2013-10-16 12:00:00,-15.897885,303.22916,0.8994888812173041,0.9974898808659525
r2i1p1f1,115,factual,2013-12-16 12:00:00,63.38029,257.2619,0.9922907698721811,0.9556343819890505
r2i1p1f1,116,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9997452879082036,0.9663344604139467
r2i1p1f1,117,factual,2014-03-16 12:00:00,21.897886,49.1875,0.9086986047919399,0.9974546840419176
r2i1p1f1,118,factual,2014-03-16 12:00:00,27.117706,60.982143,0.9804787890138921,0.9980672344133295
r2i1p1f1,119,factual,2014-09-16 00:00:00,-9.263271,302.5,0.7981748235844721,0.999887991837001
r2i1p1f1,120,factual,2014-10-16 12:00:00,-21.006039,307.67856,0.9215730846853506,0.9844698318601883
r2i1p1f1,121,factual,2014-10-16 12:00:00,-11.700975,310.19232,0.7970960293263059,0.9983949793125025
r2i1p1f1,0,counterfactual,1980-04-16 00:00:00,51.577847,65.10135,0.00271621881675177,0.011145412556539336
r2i1p1f1,1,counterfactual,1980-06-16 00:00:00,-22.231855,298.84616,0.0406946527666846,0.06348272359805074
r2i1p1f1,2,counterfactual,1980-07-16 12:00:00,-84.05433,256.7857,0.009972813108881429,0.0
r2i1p1f1,3,counterfactual,1980-12-16 12:00:00,66.39085,176.45833,0.5949614004312653,0.17716826295194754
r2i1p1f1,4,counterfactual,1981-01-16 12:00:00,62.15493,224.33333,0.1432889834718598,0.051572283978142064
r2i1p1f1,5,counterfactual,1982-02-15 00:00:00,15.577466,7.2222223,0.17361540319084012,0.09685257003403935
r2i1p1f1,6,counterfactual,1982-02-15 00:00:00,41.044193,261.89655,0.0,0.002374983744700576
r2i1p1f1,7,counterfactual,1982-02-15 00:00:00,73.755875,100.23148,0.16159962753839985,0.0848545260136161
r2i1p1f1,8,counterfactual,1982-05-16 12:00:00,33.908447,6.71875,0.15503867027708684,0.054716230610973526
r2i1p1f1,9,counterfactual,1982-11-16 00:00:00,42.71831,285.5,0.06515093866519106,0.049004050553764
r2i1p1f1,10,counterfactual,1983-12-16 12:00:00,32.286663,267.86765,0.03032592708356796,0.021555409361919575
r2i1p1f1,11,counterfactual,1983-12-16 12:00:00,68.45071,25.657894,0.1954287804671987,0.12500640683298714
r2i1p1f1,12,counterfactual,1984-01-16 12:00:00,65.31391,152.58475,0.3871295385524517,0.13301021685910086
r2i1p1f1,13,counterfactual,1984-03-16 12:00:00,39.718307,241.25,0.013198784361912241,0.01519607600793893
r2i1p1f1,14,counterfactual,1984-05-16 12:00:00,-34.43662,300.0,0.32333673610832403,0.0
r2i1p1f1,15,counterfactual,1984-06-16 00:00:00,-21.718311,131.0,0.08927365007007215,0.08632744664086667
r2i1p1f1,16,counterfactual,1985-02-15 00:00:00,76.402054,311.5909,0.0030526182594123874,0.007043995195914476
r2i1p1f1,17,counterfactual,1985-08-16 12:00:00,-6.8255687,287.69232,0.11242835271865681,0.08480656029201294
r2i1p1f1,18,counterfactual,1986-06-16 00:00:00,-70.14085,132.66667,0.22638385648687687,0.0
r2i1p1f1,19,counterfactual,1987-02-15 00:00:00,56.046284,128.21428,0.0316980881035529,0.03518497511809382
r2i1p1f1,20,counterfactual,1988-03-16 12:00:00,45.12676,74.75,0.12566506244795872,0.06666962759902173
r2i1p1f1,21,counterfactual,1988-07-16 12:00:00,-23.450703,298.57144,0.05270092342111077,0.015241971096491613
r2i1p1f1,22,counterfactual,1988-10-16 12:00:00,-3.89336,297.67856,0.1997611719868263,0.07504136060007627
r2i1p1f1,23,counterfactual,1988-12-16 12:00:00,71.96099,315.3846,0.17175331857565346,0.03142426012445576
r2i1p1f1,24,counterfactual,1989-03-16 12:00:00,34.455826,48.636364,0.4917016816566282,0.006488242130627819
r2i1p1f1,25,counterfactual,1989-07-16 12:00:00,-76.92062,274.20456,0.0603021629672007,0.0
r2i1p1f1,26,counterfactual,1991-02-15 00:00:00,53.318665,289.0625,0.19676524814438678,0.1686522979999746
r2i1p1f1,27,counterfactual,1991-11-16 00:00:00,-41.139565,287.95456,0.12529579723649864,0.0
r2i1p1f1,28,counterfactual,1991-12-16 12:00:00,-18.169012,18.75,0.16504994828855946,0.02657734914589638
r2i1p1f1,29,counterfactual,1992-12-16 12:00:00,-3.9796927,313.5465,0.22683281205441652,0.19166286377752118
r2i1p1f1,30,counterfactual,1992-12-16 12:00:00,59.63028,61.145832,0.09385606809011038,0.06340778439779371
r2i1p1f1,31,counterfactual,1993-01-16 12:00:00,52.633183,82.82609,0.40565340929029314,0.13342637749722186
r2i1p1f1,32,counterfactual,1994-03-16 12:00:00,30.739435,68.4375,0.3132907093009113,0.0
r2i1p1f1,33,counterfactual,1994-03-16 12:00:00,40.45775,79.791664,0.151579604121845,0.0327260779791424
r2i1p1f1,34,counterfactual,1994-10-16 12:00:00,2.1451788,116.15385,0.1444599754977044,0.013255884760922099
r2i1p1f1,35,counterfactual,1995-01-16 12:00:00,70.28036,102.287735,0.054572747682442246,0.02066906380007738
r2i1p1f1,36,counterfactual,1995-01-16 12:00:00,68.8028,240.41667,0.3787427670734115,0.09304608369111578
r2i1p1f1,37,counterfactual,1996-01-16 12:00:00,51.85659,300.0,0.04045295583496977,0.016453952689407525
r2i1p1f1,38,counterfactual,1996-05-16 12:00:00,29.104225,18.3,0.08413174348430352,0.024192954720166915
r2i1p1f1,39,counterfactual,1996-07-16 12:00:00,-82.73238,260.16666,0.419413924364733,0.0
r2i1p1f1,40,counterfactual,1996-07-16 12:00:00,-0.6760563,19.166666,0.36859064379255546,0.11560206127807593
