member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_50_gaussian,pn_analogues_local_gaussian
r10i1p1f1,21,factual,2013-03-16 12:00:00,45.09054,59.69388,0.9729271424880069,0.9781499084160229,0.49897542154218477,0.9999987332820963
r10i1p1f1,22,factual,2013-05-16 12:00:00,-77.19719,18.0625,0.9893361170057356,0.7399123141332031,0.7201863189767768,0.9844398832867453
r10i1p1f1,23,factual,2013-11-16 00:00:00,69.214516,254.96794,0.9964927316491621,0.9990063890497499,0.9317571434490726,0.9017879872675104
r10i1p1f1,24,factual,2013-12-16 12:00:00,54.96799,256.28787,0.9683811398885245,0.9451864606872773,0.5893721034054868,0.0
r10i1p1f1,25,factual,2014-03-16 12:00:00,34.184464,110.72581,0.9999926476222308,0.9595953633766875,0.6827688899115292,0.5896344126868732
r10i1p1f1,26,factual,2014-09-16 00:00:00,-74.86158,36.03448,0.9609937774326004,0.8669035398369782,0.9042237657926899,0.9835747668090665
r10i1p1f1,0,counterfactual,2004-01-16 12:00:00,48.882812,92.160194,0.0004076001611569291,0.0,4.328962428779004e-05,0.008432800081099256
r10i1p1f1,1,counterfactual,2004-02-15 12:00:00,34.503605,59.73577,0.030543543175899135,0.0,0.0,0.0
r10i1p1f1,2,counterfactual,2004-04-16 00:00:00,-68.52993,128.59375,0.11780670782645264,0.0,0.0,0.0
r10i1p1f1,3,counterfactual,2006-03-16 12:00:00,46.3232,260.48245,0.3572530424633258,0.011536576251004793,0.0,0.0
r10i1p1f1,4,counterfactual,2007-01-16 12:00:00,65.830986,93.5,0.024510961551526766,0.0,0.0,0.0
r10i1p1f1,5,counterfactual,2007-02-15 00:00:00,20.114902,352.5,0.20120528045605013,0.02780926675997486,0.0013555974387742253,0.3288307054629508
r10i1p1f1,6,counterfactual,2007-02-15 00:00:00,76.8298,327.3729,0.10874602523450405,0.0,0.0,0.22548713084310068
r10i1p1f1,7,counterfactual,2007-04-16 00:00:00,44.1489,285.57144,0.2953446092814266,0.041394815205527014,0.0,0.0
r10i1p1f1,8,counterfactual,2008-03-16 12:00:00,33.338028,66.0,0.3519559016672512,0.0,0.008251070697044227,0.2608539699028398
r10i1p1f1,9,counterfactual,2008-05-16 12:00:00,-83.27196,282.78845,0.7495305010003941,0.0,0.4598953922422938,0.27201622574017126
r10i1p1f1,10,counterfactual,2008-12-16 12:00:00,48.31641,114.18604,0.25193163695301113,0.0,0.0,0.0
r10i1p1f1,11,counterfactual,2009-09-16 00:00:00,-81.54067,11.428572,0.00017170084457795998,0.0,0.0,0.004418813827277268
r10i1p1f1,12,counterfactual,2010-01-16 12:00:00,63.85991,42.2973,0.7674180761651789,0.0,0.0,0.5894180116814225
r10i1p1f1,13,counterfactual,2010-02-15 00:00:00,69.61551,78.175674,0.23010614518770356,0.0,0.0,0.50533213507153
r10i1p1f1,14,counterfactual,2010-03-16 12:00:00,27.601091,110.40323,0.20614727328443638,0.0,0.0,0.0
r10i1p1f1,15,counterfactual,2011-03-16 12:00:00,24.49562,37.567566,0.33028107538281193,0.07775997380458277,0.0,0.0
r10i1p1f1,16,counterfactual,2011-11-16 00:00:00,70.31875,137.76315,0.0024012595753036825,0.0,0.0,0.0
r10i1p1f1,17,counterfactual,2012-01-16 12:00:00,62.527527,239.0,0.651240711920853,0.0,0.09214338218676987,0.0
r10i1p1f1,18,counterfactual,2012-06-16 00:00:00,-74.91549,271.91666,0.060818347854792565,0.005919996255784876,0.0,0.0
r10i1p1f1,19,counterfactual,2013-01-16 12:00:00,51.90295,130.81522,0.5231516066930901,0.0,0.056053722373268555,0.0
r10i1p1f1,20,counterfactual,2013-01-16 12:00:00,56.79888,73.82,0.2422771951154974,0.0,0.03238308906416032,0.0
r10i1p1f1,21,counterfactual,2013-03-16 12:00:00,45.09054,59.69388,0.5864736820170835,0.0,0.0,0.0
r10i1p1f1,22,counterfactual,2013-05-16 12:00:00,-77.19719,18.0625,0.5274756900952393,0.0,0.05618715273790609,0.0
r10i1p1f1,23,counterfactual,2013-11-16 00:00:00,69.214516,254.96794,0.2718320817179142,0.0,0.0,0.0
r10i1p1f1,24,counterfactual,2013-12-16 12:00:00,54.96799,256.28787,0.5883757462819872,0.0,0.0,0.0
r10i1p1f1,25,counterfactual,2014-03-16 12:00:00,34.184464,110.72581,0.09133615061199296,0.0,0.0,0.0
r10i1p1f1,26,counterfactual,2014-09-16 00:00:00,-74.86158,36.03448,0.3485386305213295,0.0,0.0,0.0
